Rk,Player,Age,Tm,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,Id
633,Roman Polák,27,STL,D,72,4,9,13,3,71,3.4,4,0,0,0,9,0,0,83,4.8,1248,17:20,131,151,0,0,,polakro01
634,Jason Pominville,31,MIN,RW,82,30,30,60,3,16,7.6,23,7,0,5,20,10,0,226,13.3,1524,18:35,31,23,87,72,54.7,pominja01
635,Chris Porter,29,STL,LW,22,0,1,1,-3,0,-0.4,0,0,0,0,1,0,0,24,0,228,10:23,3,68,3,7,30,portech01
636,Kevin Porter,27,BUF,C,12,0,1,1,-5,2,-0.3,0,0,0,0,1,0,0,3,0,140,11:38,4,24,18,35,34,porteke01
637,Paul Postma,24,WPG,D,20,1,2,3,1,8,0.8,1,0,0,1,2,0,0,19,5.3,323,16:08,29,20,0,0,,postmpa01
638,Corey Potter,30,TOT,D,19,0,5,5,-1,21,0.7,0,0,0,0,3,2,0,17,0,262,13:46,18,20,0,0,,potteco01
638,Corey Potter,30,EDM,D,16,0,5,5,0,21,0.8,0,0,0,0,3,2,0,16,0,220,13:47,17,16,0,0,,potteco01
638,Corey Potter,30,BOS,D,3,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,1,0,41,13:45,1,4,0,0,,potteco01
639,Benoit Pouliot,27,NYR,LW,80,15,21,36,10,56,4.6,8,7,0,4,20,1,0,141,10.6,1075,13:26,18,141,20,19,51.3,poulibe01
640,Darroll Powe,28,NYR,C,1,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,0,,9,8:33,0,1,1,0,100,poweda01
641,Nate Prosser,27,MIN,D,53,2,6,8,2,58,2.1,2,0,0,2,4,1,1,30,6.7,770,14:32,83,22,0,0,,prossna01
642,Dalton Prout,23,CBJ,D,49,2,4,6,-7,37,1.1,2,0,0,0,4,0,0,56,3.6,843,17:12,65,99,0,1,0,proutda01
643,Brandon Prust,29,MTL,LW,52,6,7,13,-1,121,1.1,6,0,0,3,5,1,1,49,12.2,667,12:49,35,92,65,60,52,prustbr01
644,Teemu Pulkkinen,22,DET,RW,3,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,22,7:28,0,2,0,0,,pulkkte01
645,Teddy Purcell,28,TBL,RW,81,12,30,42,-3,14,3.5,9,3,0,4,16,14,0,157,7.6,1334,16:28,12,13,4,12,25,purcete01
646,Taylor Pyatt,32,TOT,LW,56,4,1,5,-24,20,-1.1,3,1,0,1,1,0,0,52,7.7,648,11:35,28,70,7,6,53.8,pyattta01
646,Taylor Pyatt,32,PIT,LW,34,4,0,4,-15,10,-0.4,3,1,0,1,0,0,0,30,13.3,370,10:53,12,46,3,0,100,pyattta01
646,Taylor Pyatt,32,NYR,LW,22,0,1,1,-9,10,-0.7,0,0,0,0,1,0,0,22,0,278,12:39,16,24,4,6,40,pyattta01
647,Tom Pyatt,26,TBL,C,27,3,4,7,-2,4,0.5,3,0,0,1,4,0,0,27,11.1,309,11:28,20,11,101,92,52.3,pyattto01
648,Mark Pysyk,22,BUF,D,44,1,6,7,-11,16,1.5,1,0,0,1,4,2,0,51,2,863,19:37,57,37,0,0,,pysykma01
649,Kyle Quincey,28,DET,D,82,4,9,13,-5,88,2.9,4,0,0,1,9,0,0,106,3.8,1706,20:48,109,88,0,0,,quincky01
650,Jonathan Racine,20,FLA,D,1,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,0,,16,15:35,4,1,0,0,,racinjo01
651,Michael Raffl,25,PHI,LW,68,9,13,22,2,28,2,9,0,0,3,13,0,0,101,8.9,883,12:59,44,113,52,41,55.9,rafflmi01
652,Rickard Rakell,20,ANA,C,18,0,4,4,-3,2,-0.1,0,0,0,0,4,0,0,22,0,211,11:43,4,21,95,99,49,rakelri01
653,Paul Ranger,29,TOR,D,53,6,8,14,-1,36,2.8,5,0,1,0,8,0,0,59,10.2,923,17:25,72,115,0,0,,rangepa01
654,Ty Rattie,20,STL,RW,2,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,4,0,22,11:03,0,1,0,0,,rattity01
655,Mason Raymond,28,TOR,LW,82,19,26,45,-6,22,4.6,12,6,1,4,20,5,1,178,10.7,1421,17:20,24,38,7,9,43.8,raymoma01
656,Matt Read,27,PHI,RW,75,22,18,40,-4,16,4.4,18,0,4,3,16,2,0,151,14.6,1410,18:48,54,72,12,16,42.9,readma01
657,Ryan Reaves,27,STL,RW,63,2,6,8,-1,126,0.2,2,0,0,0,6,0,0,25,8,537,8:31,12,211,6,2,75,reavery01
658,Zach Redmond,25,WPG,D,10,1,2,3,1,0,0.7,1,0,0,0,2,0,0,10,10,153,15:20,11,7,0,0,,redmoza01
659,Robyn Regehr,33,LAK,D,79,3,11,14,6,46,4.4,3,0,0,1,11,0,0,73,4.1,1498,18:57,96,211,0,0,,regehro01
660,Peter Regin,27,TOT,C,61,4,7,11,-5,20,0.2,4,0,0,0,4,1,2,69,5.8,698,11:26,19,43,176,220,44.4,reginpe01
660,Peter Regin,27,NYI,C,44,2,5,7,-10,18,-0.3,2,0,0,0,3,1,1,53,3.8,521,11:51,12,24,129,182,41.5,reginpe01
660,Peter Regin,27,CHI,C,17,2,2,4,5,2,0.5,2,0,0,0,1,0,1,16,12.5,177,10:24,7,19,47,38,55.3,reginpe01
661,Max Reinhart,21,CGY,C,8,0,2,2,1,2,0.1,0,0,0,0,2,0,0,7,0,86,10:42,0,1,2,7,22.2,reinhma01
662,Mike Ribeiro,33,PHX,C,80,16,31,47,-13,52,4,12,4,0,3,20,11,0,110,14.5,1440,18:00,18,72,391,512,43.3,ribeimi01
663,Brad Richards,33,NYR,C,82,20,31,51,-8,18,5.4,15,5,0,2,17,14,0,259,7.7,1531,18:40,43,24,512,517,49.8,richabr01
664,Mike Richards,28,LAK,C,82,11,30,41,-6,28,3.5,6,4,1,3,21,8,1,157,7,1392,16:59,21,73,489,418,53.9,richami02
665,Brad Richardson,28,VAN,RW,73,11,12,23,1,39,2.3,8,1,2,2,11,0,1,85,12.9,1088,14:54,52,63,533,433,55.2,richabr02
666,Morgan Rielly,19,TOR,D,73,2,25,27,-13,12,3.1,1,1,0,0,14,11,0,96,2.1,1287,17:37,92,96,0,0,,riellmo01
667,Zac Rinaldo,23,PHI,C,67,2,2,4,-13,153,-0.8,2,0,0,1,2,0,0,54,3.7,516,7:42,12,231,2,1,66.7,rinalza01
668,Rasmus Ristolainen,19,BUF,D,34,2,2,4,-15,6,0.5,2,0,0,0,2,0,0,52,3.8,650,19:07,32,66,0,1,0,ristora01
669,Colby Robak,23,FLA,D,16,0,2,2,-4,6,0.1,0,0,0,0,1,0,1,15,0,297,18:34,19,17,0,0,,robakco01
670,Stephane Robidas,36,TOT,D,38,5,5,10,10,20,2.9,4,1,0,1,5,0,0,56,8.9,767,20:10,49,96,0,0,,robidst01
670,Stephane Robidas,36,DAL,D,24,4,1,5,7,12,1.9,3,1,0,0,1,0,0,35,11.4,478,19:55,34,62,0,0,,robidst01
670,Stephane Robidas,36,ANA,D,14,1,4,5,3,8,0.9,1,0,0,1,4,0,0,21,4.8,289,20:37,15,34,0,0,,robidst01
671,Aaron Rome,30,DAL,D,25,0,1,1,-6,11,-0.2,0,0,0,0,1,0,0,15,0,327,13:05,38,20,0,0,,romeaa01
672,Jay Rosehill,28,PHI,LW,34,2,0,2,-8,90,-0.2,2,0,0,0,0,0,0,14,14.3,168,4:57,4,48,0,1,0,rosehja01
673,Antoine Roussel,24,DAL,LW,81,14,15,29,-1,209,2.9,14,0,0,2,13,0,2,113,12.4,1080,13:20,49,146,19,25,43.2,roussan01
674,Derek Roy,30,STL,C,75,9,28,37,-1,30,3.4,5,4,0,2,16,12,0,114,7.9,1022,13:37,30,13,219,247,47,royde01
675,Michal Rozsíval,35,CHI,D,42,1,7,8,7,32,1.8,1,0,0,0,7,0,0,39,2.6,699,16:39,43,67,0,0,,rozsimi01
676,Chad Ruhwedel,23,BUF,D,21,0,1,1,-3,2,0.5,0,0,0,0,0,1,0,35,0,375,17:53,29,20,0,0,,ruhwech01
677,David Rundblad,23,TOT,D,17,0,1,1,-4,6,0,0,0,0,0,0,1,0,21,0,234,13:45,14,18,0,0,,rundbda01
677,David Rundblad,23,PHX,D,12,0,1,1,-3,6,0,0,0,0,0,0,1,0,17,0,192,16:01,11,12,0,0,,rundbda01
677,David Rundblad,23,CHI,D,5,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,4,0,42,8:20,3,6,0,0,,rundbda01
678,Mike Rupp,34,MIN,LW,13,0,1,1,1,23,0,0,0,0,0,1,0,0,6,0,81,6:13,0,13,0,3,0,ruppmi01
679,Kris Russell,26,CGY,D,68,7,22,29,-11,15,5,3,4,0,1,13,8,1,109,6.4,1573,23:08,201,42,0,0,,russekr01
680,Tuomo Ruutu,30,TOT,RW,76,8,16,24,-18,44,1.2,5,3,0,2,16,0,0,105,7.6,1107,14:34,34,216,14,23,37.8,ruututu01
680,Tuomo Ruutu,30,CAR,RW,57,5,11,16,-19,34,0.3,3,2,0,1,11,0,0,79,6.3,812,14:15,30,168,11,20,35.5,ruututu01
680,Tuomo Ruutu,30,NJD,RW,19,3,5,8,1,10,0.9,2,1,0,1,5,0,0,26,11.5,295,15:32,4,48,3,3,50,ruututu01
681,Bobby Ryan,26,OTT,RW,70,23,25,48,7,45,6.1,17,6,0,2,22,3,0,190,12.1,1181,16:52,30,104,8,5,61.5,ryanbo01
682,Michael Ryder,33,NJD,RW,82,18,16,34,-6,18,3.7,13,4,1,2,12,4,0,166,10.8,1294,15:47,10,51,4,8,33.3,rydermi01
683,Brandon Saad,21,CHI,LW,78,19,28,47,20,20,5.7,16,3,0,2,20,6,2,159,11.9,1271,16:17,20,48,50,72,41,saadbr01
684,Sami Salo,39,TBL,D,71,4,13,17,11,18,4.1,4,0,0,0,7,6,0,81,4.9,1292,18:11,66,57,0,0,,salosa01
685,Bryce Salvador,37,NJD,D,40,1,3,4,-2,29,1.6,1,0,0,0,3,0,0,24,4.2,812,20:18,50,47,0,0,,salvabr01
686,Mikael Samuelsson,37,DET,RW,26,1,2,3,-4,6,-0.2,1,0,0,0,0,2,0,36,2.8,269,10:21,3,13,0,2,0,samuemi01
687,Philip Samuelsson,22,PIT,D,5,0,0,0,-1,0,0,0,0,0,0,0,0,0,5,0,78,15:34,7,5,0,0,,samueph01
688,Mike Santorelli,28,VAN,C,49,10,18,28,9,6,3.3,10,0,0,3,16,0,2,91,11,910,18:34,44,23,215,204,51.3,santomi01
689,Cory Sarich,35,COL,D,54,1,9,10,7,38,2.2,1,0,0,0,9,0,0,48,2.1,923,17:05,66,107,0,1,0,saricco01
690,Yann Sauve,23,VAN,D,3,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,1,0,37,12:17,2,5,0,0,,sauveya01
691,David Savard,23,CBJ,D,70,5,10,15,2,28,3.7,4,1,0,1,7,3,0,63,7.9,1248,17:50,81,149,1,0,100,savarda01
692,Luca Sbisa,24,ANA,D,30,1,5,6,0,43,0.8,1,0,0,0,5,0,0,30,3.3,512,17:03,38,83,0,0,,sbisalu01
693,Marco Scandella,23,MIN,D,76,3,14,17,10,20,4.6,3,0,0,1,14,0,0,80,3.8,1430,18:49,102,70,0,0,,scandma01
694,Colton Sceviour,24,DAL,RW,26,8,4,12,-3,4,1.4,6,2,0,2,4,0,0,69,11.6,387,14:53,15,19,15,24,38.5,scevico01
695,Mark Scheifele,20,WPG,C,63,13,21,34,9,14,3.8,12,1,0,2,18,3,0,100,13,1031,16:21,39,63,331,454,42.2,scheima01
696,Brayden Schenn,22,PHI,C,82,20,21,41,0,54,4.6,16,4,0,6,16,5,0,178,11.2,1291,15:45,37,200,296,389,43.2,schenbr01
697,Luke Schenn,24,PHI,D,79,4,8,12,0,58,2.7,4,0,0,0,7,0,1,78,5.1,1307,16:32,113,260,0,0,,schenlu01
698,Cameron Schilling,25,WSH,D,1,0,0,0,-2,0,-0.2,0,0,0,0,0,0,0,2,0,18,17:45,0,2,0,0,,schilca01
699,David Schlemko,26,PHX,D,48,1,8,9,2,18,2.1,1,0,0,0,5,3,0,61,1.6,787,16:24,79,61,0,0,,schleda01
700,Nate Schmidt,22,WSH,D,29,2,4,6,4,6,1.7,2,0,0,0,4,0,0,41,4.9,542,18:42,35,18,0,0,,schmina01
701,Jordan Schroeder,23,VAN,C,25,3,3,6,-7,2,0.3,3,0,0,0,2,1,0,25,12,300,12:01,8,20,112,132,45.9,schrojo01
702,Justin Schultz,23,EDM,D,74,11,22,33,-22,16,4.9,10,1,0,3,11,11,0,109,10.1,1728,23:21,107,30,0,1,0,schulju01
703,Nick Schultz,31,TOT,D,69,0,5,5,-13,28,0.6,0,0,0,0,4,0,1,35,0,1126,16:19,132,73,0,0,,schulni01
703,Nick Schultz,31,EDM,D,60,0,4,4,-11,24,0.6,0,0,0,0,3,0,1,27,0,1018,16:58,120,64,0,0,,schulni01
703,Nick Schultz,31,CBJ,D,9,0,1,1,-2,4,0,0,0,0,0,1,0,0,8,0,107,11:54,12,9,0,0,,schulni01
704,Jaden Schwartz,21,STL,LW,80,25,31,56,28,27,7.9,17,5,3,1,26,5,0,188,13.3,1402,17:32,32,54,44,34,56.4,schwaja01
705,John Scott,31,BUF,LW,56,1,0,1,-12,125,-0.8,1,0,0,0,0,0,0,16,6.3,378,6:45,21,95,0,0,,scottjo01
706,Rob Scuderi,35,PIT,D,53,0,4,4,-8,2,0.9,0,0,0,0,4,0,0,28,0,1003,18:55,90,18,0,0,,scudero01
707,Brent Seabrook,28,CHI,D,82,7,34,41,23,22,7.9,3,3,1,0,28,6,0,149,4.7,1826,22:16,142,171,0,0,,seabrbr01
708,Daniel Sedin*,33,VAN,LW,73,16,31,47,0,38,4.9,11,5,0,4,18,13,0,224,7.1,1504,20:36,21,37,8,19,29.6,sedinda01
709,Henrik Sedin*,33,VAN,C,70,11,39,50,3,42,4.9,7,4,0,1,25,14,0,97,11.3,1447,20:40,19,43,574,523,52.3,sedinhe01
710,Tyler Seguin,22,DAL,C,80,37,47,84,16,18,11.6,26,11,0,8,33,14,0,294,12.6,1548,19:21,24,47,280,395,41.5,seguity01
711,Dennis Seidenberg,32,BOS,D,34,1,9,10,11,10,2.4,1,0,0,0,9,0,0,53,1.9,742,21:50,66,61,0,0,,seidede01
712,Andrej Sekera,27,CAR,D,74,11,33,44,4,20,8.6,6,4,1,1,22,11,0,142,7.7,1752,23:41,127,54,0,0,,sekeran01
713,Teemu Selänne*,43,ANA,RW,64,9,18,27,8,12,2.5,5,4,0,3,14,4,0,111,8.1,904,14:08,8,15,46,60,43.4,selante01
714,Alexander Semin,29,CAR,RW,65,22,20,42,1,42,5.4,15,6,1,3,14,6,0,210,10.5,1294,19:55,30,22,1,9,10,seminal01
715,Tim Sestito,29,NJD,LW,16,0,3,3,1,2,0.2,0,0,0,0,3,0,0,13,0,146,9:06,9,24,20,27,42.6,sestiti01
716,Tom Sestito,26,VAN,LW,77,5,4,9,-14,213,0.2,4,1,0,0,4,0,0,31,16.1,497,6:27,12,121,3,8,27.3,sestito01
717,Devin Setoguchi,27,WPG,RW,75,11,16,27,-7,22,1.9,9,2,0,3,15,1,0,129,8.5,1129,15:03,37,143,5,15,25,setogde01
718,Patrick Sharp,32,CHI,LW,82,34,44,78,13,40,10,24,10,0,3,29,15,0,313,10.9,1549,18:53,27,55,83,69,54.6,sharppa01
719,Kevin Shattenkirk,25,STL,D,81,10,35,45,1,38,7.9,3,7,0,5,15,19,1,188,5.3,1666,20:34,101,72,0,0,,shattke01
720,Andrew Shaw,22,CHI,C,80,20,19,39,12,76,4.6,15,5,0,2,15,4,0,149,13.4,1255,15:41,16,168,296,388,43.3,shawan01
721,Riley Sheahan,22,DET,C,42,9,15,24,8,6,3.1,7,2,0,1,12,3,0,59,15.3,607,14:27,16,25,251,261,49,sheahri01
722,James Sheppard,25,SJS,LW,67,4,16,20,3,35,1.4,4,0,0,0,15,1,0,84,4.8,815,12:10,34,105,105,128,45.1,sheppja01
723,Drew Shore,23,FLA,C,24,5,2,7,-1,8,0.8,3,1,1,1,2,0,0,23,21.7,288,12:00,5,23,86,122,41.3,shoredr01
724,Jakob Silfverberg,23,ANA,RW,52,10,13,23,2,12,2.3,7,1,2,1,13,0,0,119,8.4,742,14:16,20,31,1,11,8.3,silfvja01
725,Zach Sill,25,PIT,C,20,0,0,0,-4,12,-0.5,0,0,0,0,0,0,0,14,0,216,10:48,18,57,34,56,37.8,sillza01
726,Wayne Simmonds,25,PHI,RW,82,29,31,60,-4,106,7.5,14,15,0,4,22,9,0,209,13.9,1375,16:46,35,132,1,1,50,simmowa01
727,Mike Sislo,26,NJD,RW,14,0,0,0,-1,0,-0.2,0,0,0,0,0,0,0,20,0,124,8:51,4,19,5,1,83.3,sislomi01
728,Colton Sissons,20,NSH,C,17,1,3,4,0,4,0.3,1,0,0,0,3,0,0,13,7.7,181,10:37,9,9,70,74,48.6,sissoco01
729,Jack Skille,26,CBJ,RW,16,4,0,4,2,6,0.8,4,0,0,1,0,0,0,23,17.4,139,8:40,4,18,1,0,100,skillja01
730,Jeff Skinner,21,CAR,LW,71,33,21,54,-14,22,7.6,22,11,0,6,12,9,0,274,12,1221,17:12,8,22,23,28,45.1,skinnje01
731,Jim Slater,31,WPG,C,27,1,1,2,-5,8,-0.4,1,0,0,0,1,0,0,24,4.2,287,10:38,7,41,163,118,58,slateji01
732,Ladislav Smid,27,TOT,D,73,2,6,8,-10,78,1.8,2,0,0,0,6,0,0,41,4.9,1323,18:08,168,193,0,0,,smidla01
732,Ladislav Smid,27,CGY,D,56,1,5,6,-4,62,1.7,1,0,0,0,5,0,0,35,2.9,1019,18:12,134,141,0,0,,smidla01
732,Ladislav Smid,27,EDM,D,17,1,1,2,-6,16,0.1,1,0,0,0,1,0,0,6,16.7,304,17:54,34,52,0,0,,smidla01
733,Ben Smith,25,CHI,RW,75,14,12,26,3,2,2.7,13,1,0,2,11,1,0,90,15.6,955,12:44,58,40,200,194,50.8,smithbe01
734,Brendan Smith,24,DET,D,71,5,14,19,-2,68,3.7,4,1,0,0,14,0,0,90,5.6,1306,18:23,69,57,0,0,,smithbr05
735,Craig Smith,24,NSH,C,79,24,28,52,16,22,7,17,7,0,4,25,3,0,215,11.2,1296,16:24,21,54,3,16,15.8,smithcr01
736,Derek Smith,29,CGY,D,14,0,1,1,-10,2,-0.6,0,0,0,0,1,0,0,12,0,133,9:32,6,6,2,1,66.7,smithde05
737,Reilly Smith,22,BOS,RW,82,20,31,51,28,14,6.9,14,6,0,3,23,8,0,146,13.7,1206,14:42,14,63,0,2,0,smithre01
738,Trevor Smith,28,TOR,C,28,4,5,9,-3,4,0.8,4,0,0,2,4,1,0,24,16.7,290,10:22,16,45,115,143,44.6,smithtr01
739,Zack Smith,25,OTT,C,82,13,9,22,-9,111,1.1,12,0,1,4,7,1,1,154,8.4,1274,15:32,28,175,680,611,52.7,smithza01
740,Devante Smith-Pelly,21,ANA,RW,19,2,8,10,5,2,1.1,2,0,0,0,8,0,0,23,8.7,240,12:39,13,50,0,4,0,smithde06
741,Jerred Smithson,34,TOR,C,18,0,0,0,-5,9,-0.5,0,0,0,0,0,0,0,2,0,158,8:45,9,36,126,90,58.3,smithje01
742,Ryan Smyth,37,EDM,LW,72,10,13,23,-18,44,1.2,5,5,0,1,11,2,0,129,7.8,1111,15:25,29,58,91,91,50,smythry01
743,Vladimir Sobotka,26,STL,C,61,9,24,33,14,72,3.6,8,1,0,1,17,6,1,102,8.8,1021,16:45,28,110,503,310,61.9,sobotvl01
744,Carl Soderberg,28,BOS,C,73,16,32,48,4,36,5.4,11,5,0,3,21,11,0,129,12.4,1041,14:16,36,52,139,189,42.4,soderca01
745,Nick Spaling,25,NSH,LW,71,13,19,32,2,14,3.2,9,3,1,1,16,3,0,85,15.3,1137,16:01,32,42,88,79,52.7,spalini01
746,Jason Spezza,30,OTT,C,75,23,43,66,-26,46,6.4,14,9,0,5,30,13,0,223,10.3,1366,18:13,26,17,775,661,54,spezzja01
747,Ryan Spooner,22,BOS,C,23,0,11,11,0,6,0.7,0,0,0,0,5,6,0,42,0,295,12:49,6,10,59,86,40.7,spoonry01
748,Ryan Sproul,21,DET,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,18,18:25,2,2,0,0,,sproury01
749,Jared Spurgeon,24,MIN,D,67,5,21,26,15,16,6.3,3,2,0,1,16,5,0,91,5.5,1517,22:38,107,80,0,0,,spurgja01
750,Martin St. Louis*,38,TOT,RW,81,30,39,69,13,10,8.7,20,9,1,5,26,12,1,204,14.7,1696,20:56,38,24,68,99,40.7,stlouma01
750,Martin St. Louis*,38,TBL,RW,62,29,32,61,12,6,8.2,20,9,0,5,22,9,1,167,17.4,1345,21:41,22,15,67,93,41.9,stlouma01
750,Martin St. Louis*,38,NYR,RW,19,1,7,8,1,4,0.5,0,0,1,0,4,3,0,37,2.7,351,18:30,16,9,1,6,14.3,stlouma01
751,Martin St. Pierre,30,MTL,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,9:53,1,1,2,1,66.7,stpiema01
752,Eric Staal,29,CAR,C,79,21,40,61,-13,74,6.4,18,1,2,0,27,11,2,230,9.1,1603,20:17,28,67,754,676,52.7,staaler01
753,Jordan Staal,25,CAR,C,82,15,25,40,2,34,4,12,2,1,2,14,8,3,165,9.1,1554,18:57,37,194,803,674,54.4,staaljo01
754,Marc Staal,27,NYR,D,72,3,11,14,-1,24,3.6,2,1,0,0,10,0,1,92,3.3,1477,20:31,84,83,1,0,100,staalma01
755,Drew Stafford,28,BUF,RW,70,16,18,34,-19,39,3.2,13,2,1,1,13,5,0,185,8.6,1305,18:38,25,78,106,91,53.8,staffdr01
756,Matt Stajan,30,CGY,C,63,14,19,33,-13,42,2.9,13,0,1,2,16,1,2,70,20,1158,18:22,36,74,527,569,48.1,stajama01
757,Viktor Stalberg,28,NSH,LW,70,8,10,18,-14,32,0.8,8,0,0,1,10,0,0,114,7,881,12:35,25,55,1,2,33.3,stalbvi01
758,Steven Stamkos,23,TBL,C,37,25,15,40,9,18,6.3,15,9,1,5,11,4,0,124,20.2,749,20:15,16,50,260,269,49.1,stamkst01
759,Ryan Stanton,24,VAN,D,64,1,15,16,5,32,3.6,1,0,0,0,15,0,0,65,1.5,942,14:43,81,97,1,0,100,stantry01
760,Paul Stastny,28,COL,C,71,25,35,60,9,22,7.3,21,4,0,4,23,11,1,150,16.7,1306,18:24,46,54,655,555,54.1,stastpa01
761,David Steckel,31,ANA,C,6,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,8,0,65,10:50,3,15,44,24,64.7,steckda01
762,Alex Steen,29,STL,LW,68,33,29,62,17,46,9.1,25,7,1,9,17,10,2,211,15.6,1379,20:17,28,43,265,276,49,steenal01
763,Lee Stempniak,30,TOT,RW,73,12,22,34,-16,32,2.3,10,0,2,1,15,4,3,178,6.7,1348,18:28,21,104,10,23,30.3,stemple01
763,Lee Stempniak,30,CGY,RW,52,8,15,23,-21,28,1,6,0,2,0,8,4,3,144,5.6,1009,19:24,13,71,9,19,32.1,stemple01
763,Lee Stempniak,30,PIT,RW,21,4,7,11,5,4,1.3,4,0,0,1,7,0,0,34,11.8,339,16:08,8,33,1,4,20,stemple01
764,Derek Stepan,23,NYR,C,82,17,40,57,12,18,6.6,12,5,0,2,24,13,3,199,8.5,1481,18:03,46,30,683,829,45.2,stepade01
765,Chris Stewart,26,TOT,RW,63,15,11,26,0,118,3.2,12,3,0,3,8,3,0,110,13.6,862,13:41,9,80,12,23,34.3,stewach02
765,Chris Stewart,26,STL,RW,58,15,11,26,2,112,3.4,12,3,0,3,8,3,0,107,14,794,13:42,8,76,8,17,32,stewach02
765,Chris Stewart,26,BUF,RW,5,0,0,0,-2,6,-0.2,0,0,0,0,0,0,0,3,0,68,13:36,1,4,4,6,40,stewach02
766,Ryan Stoa,26,WSH,C,3,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,2,0,27,9:05,1,4,0,9,0,stoary01
767,Jarret Stoll,31,LAK,C,78,8,19,27,9,48,2.4,7,1,0,0,15,3,1,109,7.3,1237,15:52,60,202,678,561,54.7,stollja01
768,Karl Stollery,26,COL,D,2,0,0,0,1,2,0.1,0,0,0,0,0,0,0,1,0,13,6:31,0,3,0,0,,stollka01
769,Mark Stone,21,OTT,RW,19,4,4,8,5,4,1,3,1,0,0,4,0,0,36,11.1,275,14:29,7,10,1,0,100,stonema01
770,Michael Stone,23,PHX,D,70,8,13,21,-10,38,3.6,6,2,0,1,8,4,1,105,7.6,1274,18:12,114,153,0,0,,stonemi01
771,Clayton Stoner,28,MIN,D,63,1,4,5,-6,84,1,1,0,0,0,4,0,0,48,2.1,840,13:20,65,99,0,0,,stonecl01
772,Tyson Strachan,29,WSH,D,18,0,2,2,-2,28,0.3,0,0,0,0,2,0,0,7,0,312,17:20,30,31,0,0,,stracty01
773,Brian Strait,26,NYI,D,47,3,6,9,-14,14,0.8,3,0,0,0,5,0,1,40,7.5,844,17:57,86,65,0,0,,straibr01
774,Anton Stralman,27,NYR,D,81,1,12,13,9,26,4.3,1,0,0,0,12,0,0,104,1,1571,19:24,64,75,0,0,,stralan01
775,Ben Street,26,CGY,C,13,0,1,1,-2,4,-0.2,0,0,0,0,1,0,0,17,0,138,10:36,6,14,63,74,46,streebe01
776,Mark Streit,36,PHI,D,82,10,34,44,3,44,7.5,6,4,0,2,23,11,0,121,8.3,1693,20:39,108,41,0,0,,streima01
777,Ryan Strome,20,NYI,C,37,7,11,18,-1,8,1.8,3,4,0,1,8,3,0,89,7.9,562,15:11,8,29,165,209,44.1,stromry01
778,Brad Stuart,34,SJS,D,61,3,8,11,4,35,2.9,3,0,0,3,8,0,0,64,4.7,1169,19:10,114,122,0,0,,stuarbr02
779,Mark Stuart,29,WPG,D,69,2,11,13,11,101,3.6,2,0,0,0,11,0,0,73,2.7,1286,18:38,160,229,0,0,,stuarma01
780,P.K. Subban,24,MTL,D,82,10,43,53,-4,81,9.3,6,4,0,1,24,19,0,204,4.9,2019,24:37:00,125,135,0,0,,subbapk01
781,Alexander Sulzer,29,BUF,D,25,0,2,2,-3,8,0.8,0,0,0,0,0,1,1,21,0,453,18:08,44,11,0,0,,sulzeal01
782,Chris Summers,25,PHX,D,18,2,1,3,0,15,0.8,2,0,0,0,1,0,0,17,11.8,269,14:55,25,33,0,0,,summech01
783,Johan Sundstrom,21,NYI,C,11,0,1,1,0,6,-0.1,0,0,0,0,1,0,0,13,0,95,8:40,2,4,4,7,36.4,sundsjo01
784,Andrej Sustr,23,TBL,D,43,1,7,8,3,16,1.7,1,0,0,0,5,0,2,39,2.6,679,15:48,36,26,0,0,,sustran01
785,Ryan Suter,29,MIN,D,82,8,35,43,15,34,9.5,5,3,0,0,20,14,1,150,5.3,2412,29:25:00,132,72,1,0,100,suterry01
786,Brandon Sutter,24,PIT,C,81,13,13,26,-9,12,1.9,8,2,3,1,10,3,0,144,9,1277,15:46,40,69,549,601,47.7,suttebr03
787,Brett Sutter,26,CAR,C,17,1,1,2,-4,9,0,1,0,0,1,1,0,0,16,6.3,129,7:34,2,35,37,36,50.7,suttebr04
788,Jordan Szwarz,22,PHX,RW,26,3,0,3,-6,19,0,3,0,0,1,0,0,0,25,12,225,8:39,7,23,1,2,33.3,szwarjo01
789,Maxime Talbot,29,TOT,C,81,8,19,27,5,45,1.6,7,0,1,1,18,1,0,124,6.5,1309,16:10,46,116,100,125,44.4,talboma01
789,Maxime Talbot,29,COL,C,70,7,18,25,4,43,1.5,6,0,1,1,17,1,0,110,6.4,1142,16:19,38,105,84,115,42.2,talboma01
