Rk,Player,Age,Tm,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,Id
567,Geoff Smith,20,EDM,D,74,4,11,15,13,52,4,3,1,0,0,10,1,0,66,6.1,,,smithge01
568,Steve Smith,26,EDM,D,75,7,34,41,6,171,5.8,4,3,0,1,14,19,1,125,5.6,,,smithst05
569,Stan Smyl,32,VAN,RW,47,1,15,16,-14,71,-0.2,1,0,0,0,13,2,0,58,1.7,,,smylst01
570,Greg Smyth,23,QUE,D,13,0,0,0,-8,57,-0.1,0,0,0,0,0,0,0,4,0,,,smythgr01
571,Harold Snepsts,35,TOT,D,46,1,4,5,-1,36,1.9,0,1,0,1,4,0,0,15,6.7,,,snepsha01
571,Harold Snepsts,35,VAN,D,39,1,3,4,3,26,1.8,0,1,0,1,3,0,0,13,7.7,,,snepsha01
571,Harold Snepsts,35,STL,D,7,0,1,1,-4,10,0.1,0,0,0,0,1,0,0,2,0,,,snepsha01
572,Dave Snuggerud,23,BUF,RW,80,14,16,30,8,41,1.5,11,1,2,2,14,1,1,120,11.7,,,snuggda01
573,Daryl Stanley,27,VAN,D,23,1,1,2,-2,27,0.9,1,0,0,1,1,0,0,7,14.3,,,stanlda01
574,Sergei Starikov,31,NJD,D,16,0,1,1,-8,8,0.1,0,0,0,0,1,0,0,6,0,,,starise01
575,Peter Stastny*,33,TOT,C,74,29,44,73,-46,40,4.6,17,12,0,1,21,23,0,156,18.6,,,stastpe01
575,Peter Stastny*,33,QUE,C,62,24,38,62,-45,24,3.8,14,10,0,0,18,20,0,131,18.3,,,stastpe01
575,Peter Stastny*,33,NJD,C,12,5,6,11,-1,16,0.8,3,2,0,1,3,3,0,25,20,,,stastpe01
576,Thomas Steen,29,WIN,C,53,18,48,66,2,35,4.9,13,5,0,3,27,20,1,129,14,,,steenth01
577,Ron Stern,23,VAN,RW,34,2,3,5,-17,208,-0.7,2,0,0,0,3,0,0,27,7.4,,,sternro01
578,Kevin Stevens,24,PIT,LW,76,29,41,70,-13,171,4.6,17,12,0,1,31,10,0,179,16.2,,,steveke01
579,Mike Stevens,24,TOR,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,stevemi01
580,Scott Stevens*,25,WSH,D,56,11,29,40,1,154,5.8,4,7,0,0,16,13,0,143,7.7,,,stevesc01
581,Doug Sulliman,30,PHI,RW,28,3,4,7,4,0,0.1,3,0,0,0,4,0,0,28,10.7,,,sullido01
582,Patrik Sundström,28,NJD,C,74,27,49,76,15,34,6,18,8,1,0,37,10,2,142,19,,,sundspa01
583,Peter Sundstrom,28,NJD,LW,21,1,2,3,1,4,-0.2,1,0,0,0,2,0,0,16,6.3,,,sundspe01
584,Gary Suter,25,CGY,D,76,16,60,76,4,97,9.2,11,5,0,1,21,38,1,211,7.6,,,suterga01
585,Brent Sutter,27,NYI,C,67,33,35,68,9,65,6,13,17,3,3,24,10,1,198,16.7,,,suttebr02
586,Duane Sutter,29,CHI,C,72,4,14,18,-2,156,-0.4,4,0,0,1,13,1,0,70,5.7,,,suttedu01
587,Rich Sutter,26,TOT,RW,74,11,9,20,-3,155,0.5,10,0,1,1,8,0,1,122,9,,,sutteri01
587,Rich Sutter,26,VAN,RW,62,9,9,18,-1,133,0.6,8,0,1,1,8,0,1,100,9,,,sutteri01
587,Rich Sutter,26,STL,RW,12,2,0,2,-2,22,-0.1,2,0,0,0,0,0,0,22,9.1,,,sutteri01
588,Ron Sutter,26,PHI,C,75,22,26,48,2,104,3.2,20,0,2,6,25,1,0,157,14,,,suttero01
589,Petr Svoboda,23,MTL,D,60,5,31,36,20,98,6.3,3,2,0,2,14,17,0,90,5.6,,,svobope01
590,Bob Sweeney,26,BOS,C,70,22,24,46,2,93,3.4,15,5,2,6,16,7,1,147,15,,,sweenbo01
591,Don Sweeney,23,BOS,D,58,3,5,8,11,58,3.8,3,0,0,0,5,0,0,49,6.1,,,sweendo01
592,Phil Sykes,30,WIN,LW,48,9,6,15,-8,26,0.3,8,0,1,0,5,0,1,50,18,,,sykesph01
593,Peter Taglianetti,26,WIN,D,49,3,6,9,20,136,3.5,3,0,0,1,6,0,0,57,5.3,,,taglipe01
594,Tony Tanti,26,TOT,RW,78,28,36,64,-10,72,4.5,16,12,0,0,23,13,0,192,14.6,,,tantito01
594,Tony Tanti,26,VAN,RW,41,14,18,32,1,50,2.5,9,5,0,0,12,6,0,103,13.6,,,tantito01
594,Tony Tanti,26,PIT,RW,37,14,18,32,-11,22,2,7,7,0,0,11,7,0,89,15.7,,,tantito01
595,Dave Taylor,34,LAK,RW,58,15,26,41,17,96,2.8,13,2,0,1,22,4,0,100,15,,,tayloda01
596,Michael Thelvén,29,BOS,D,6,0,2,2,3,23,0.6,0,0,0,0,2,0,0,8,0,,,thelvmi01
597,Gilles Thibaudeau,26,TOT,C,41,11,15,26,8,30,1.8,8,3,0,2,11,4,0,67,16.4,,,thibagi01
597,Gilles Thibaudeau,26,TOR,C,21,7,11,18,6,13,1.4,4,3,0,2,7,4,0,44,15.9,,,thibagi01
597,Gilles Thibaudeau,26,NYI,C,20,4,4,8,2,17,0.4,4,0,0,0,4,0,0,23,17.4,,,thibagi01
598,Steve Thomas,26,CHI,RW,76,40,30,70,-3,91,6,27,13,0,7,25,5,0,235,17,,,thomast01
599,Dave Thomlinson,23,STL,LW,19,1,2,3,-4,12,-0.3,1,0,0,0,2,0,0,17,5.9,,,thomlda01
600,Jim Thomson,24,NJD,RW,3,0,0,0,-3,31,-0.2,0,0,0,0,0,0,0,3,0,,,thomsji02
601,Mario Thyer,23,MNS,C,5,0,0,0,-3,0,-0.2,0,0,0,0,0,0,0,4,0,,,thyerma01
602,Esa Tikkanen,25,EDM,C,79,30,33,63,17,161,5.2,20,6,4,6,17,16,0,199,15.1,,,tikkaes01
603,Tom Tilley,24,STL,D,34,0,5,5,10,6,2,0,0,0,0,5,0,0,19,0,,,tilleto01
604,Mark Tinordi,23,MNS,D,66,3,7,10,0,240,3.2,2,1,0,0,7,0,0,50,6,,,tinorma01
605,Dave Tippett,28,HAR,LW,66,8,19,27,0,32,1,7,0,1,3,17,0,2,91,8.8,,,tippeda01
606,Rick Tocchet,25,PHI,RW,75,37,59,96,4,196,7.9,21,15,1,0,39,18,2,269,13.8,,,tocchri01
607,Mike Tomlak,25,HAR,C,70,7,14,21,5,48,0.5,5,1,1,2,12,1,1,64,10.9,,,tomlami01
608,John Tonelli,32,LAK,LW,73,31,37,68,-8,62,4.8,16,15,0,4,28,9,0,163,19,,,toneljo01
609,Graeme Townshend,24,BOS,RW,4,0,0,0,-1,7,-0.1,0,0,0,0,0,0,0,3,0,,,townsgr01
610,Bryan Trottier*,33,NYI,C,59,13,11,24,-11,29,0.9,9,4,0,0,9,2,0,84,15.5,,,trottbr01
611,John Tucker,25,TOT,RW,46,10,21,31,8,12,2.1,8,2,0,1,14,6,1,69,14.5,,,tuckejo01
611,John Tucker,25,WSH,RW,38,9,19,28,11,10,2.1,8,1,0,1,13,6,0,61,14.8,,,tuckejo01
611,John Tucker,25,BUF,RW,8,1,2,3,-3,2,0,0,1,0,0,1,0,1,8,12.5,,,tuckejo01
612,Allan Tuer,26,HAR,D,2,0,0,0,-1,6,0,0,0,0,0,0,0,0,0,,,,tueral01
613,Alfie Turcotte,24,WSH,C,4,0,2,2,0,0,0,0,0,0,0,1,1,0,4,0,,,turcoal01
614,Darren Turcotte,21,NYR,LW,76,32,34,66,3,32,5.6,21,10,1,4,15,18,1,205,15.6,,,turcoda01
615,Pierre Turgeon,20,BUF,C,80,40,66,106,10,29,9.1,22,17,1,10,36,29,1,193,20.7,,,turgepi01
616,Sylvain Turgeon,25,NJD,RW,72,30,17,47,-8,81,3.5,23,7,0,3,13,4,0,218,13.8,,,turgesy01
617,Brian Tutt,27,WSH,D,7,1,0,1,-4,2,0.2,1,0,0,0,0,0,0,5,20,,,tuttbr01
618,Steve Tuttle,24,STL,C,71,12,10,22,-6,4,0.6,10,1,1,1,8,1,1,92,13,,,tuttlst01
619,Tony Twist,21,STL,D,28,0,0,0,-2,124,0.8,0,0,0,0,0,0,0,2,0,,,twistto01
620,Rick Vaive,30,BUF,RW,70,29,19,48,9,74,4.2,21,8,0,4,11,8,0,195,14.9,,,vaiveri01
621,Wayne Van Dorp,28,CHI,LW,61,7,4,11,-3,303,-0.4,7,0,0,1,4,0,0,38,18.4,,,vandowa01
622,Randy Velischek,27,NJD,D,62,0,6,6,4,72,2.4,0,0,0,0,6,0,0,34,0,,,velisra01
623,Pat Verbeek,25,HAR,LW,80,44,45,89,1,228,7.9,30,14,0,5,25,20,0,219,20.1,,,verbepa01
624,Mark Vermette,22,QUE,RW,11,1,5,6,-3,8,0.2,1,0,0,0,5,0,0,16,6.3,,,vermema01
625,Jim Vesey,24,STL,C,6,0,1,1,-3,0,-0.2,0,0,0,0,1,0,0,3,0,,,veseyji01
626,Claude Vilgrain,26,NJD,RW,6,1,2,3,-1,4,0.1,1,0,0,0,2,0,0,13,7.7,,,vilgrcl01
627,Dan Vincelette,22,TOT,LW,13,0,1,1,-7,29,-0.4,0,0,0,0,1,0,0,17,0,,,vinceda01
627,Dan Vincelette,22,QUE,LW,11,0,1,1,-6,25,-0.3,0,0,0,0,1,0,0,15,0,,,vinceda01
627,Dan Vincelette,22,CHI,LW,2,0,0,0,-1,4,-0.1,0,0,0,0,0,0,0,2,0,,,vinceda01
628,David Volek,23,NYI,RW,80,17,22,39,-2,41,2,11,6,0,0,14,8,0,181,9.4,,,volekda01
629,Mick Vukota,23,NYI,RW,76,4,8,12,10,290,-0.5,4,0,0,0,8,0,0,55,7.3,,,vukotmi01
630,Gord Walker,24,LAK,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,walkego01
631,Ryan Walter,31,MTL,LW,70,8,16,24,4,59,0.7,7,1,0,1,14,0,2,109,7.3,,,waltery01
632,Wes Walz,19,BOS,C,2,1,1,2,-1,0,0.1,0,1,0,0,1,0,0,1,100,,,walzwe01
633,Michael Ware,22,EDM,RW,3,0,0,0,-1,4,-0.1,0,0,0,0,0,0,0,1,0,,,waremi01
634,Tim Watters,30,LAK,D,62,1,10,11,23,92,3,1,0,0,0,9,1,0,50,2,,,watteti01
635,Eric Weinrich,23,NJD,D,19,2,7,9,1,11,1.4,1,1,0,1,2,5,0,16,12.5,,,weinrer01
636,Jay Wells,30,TOT,D,60,3,17,20,5,129,3.6,3,0,0,1,14,3,0,76,3.9,,,wellsja01
636,Jay Wells,30,PHI,D,59,3,16,19,4,129,3.4,3,0,0,1,13,3,0,76,3.9,,,wellsja01
636,Jay Wells,30,BUF,D,1,0,1,1,1,0,0.2,0,0,0,0,1,0,0,0,,,,wellsja01
637,Glen Wesley,21,BOS,D,78,9,27,36,6,48,6.9,4,5,0,4,8,18,1,166,5.4,,,weslegl01
638,Doug Wickenheiser,28,WSH,C,27,1,8,9,1,20,0.1,1,0,0,0,7,0,1,44,2.3,,,wickedo01
639,Jim Wiemer,29,BOS,D,61,5,14,19,11,63,4.9,5,0,0,1,13,1,0,90,5.6,,,wiemeji01
640,Neil Wilkinson,22,MNS,D,36,0,5,5,-1,100,1.5,0,0,0,0,4,0,1,36,0,,,wilkine01
641,Carey Wilson,27,NYR,C,41,9,17,26,4,57,1.8,5,4,0,1,7,10,0,64,14.1,,,wilsoca01
642,Doug Wilson*,32,CHI,D,70,23,50,73,13,40,9.7,9,13,1,2,25,24,1,242,9.5,,,wilsodo01
643,Ron Wilson,33,STL,C,33,3,17,20,5,23,1,2,1,0,1,10,4,3,40,7.5,,,wilsoro03
644,Craig Wolanin,22,TOT,D,50,1,10,11,-11,57,1.7,1,0,0,0,10,0,0,60,1.7,,,wolancr01
644,Craig Wolanin,22,NJD,D,37,1,7,8,-13,47,1,1,0,0,0,7,0,0,35,2.9,,,wolancr01
644,Craig Wolanin,22,QUE,D,13,0,3,3,2,10,0.7,0,0,0,0,3,0,0,25,0,,,wolancr01
645,Randy Wood,26,NYI,LW,74,24,24,48,-10,39,3.1,17,6,1,3,16,8,0,185,13,,,woodra01
646,Terry Yake,21,HAR,C,2,0,1,1,-1,0,0,0,0,0,0,1,0,0,2,0,,,yakete01
647,Trent Yawney,24,CHI,D,70,5,15,20,-6,82,3.4,4,1,0,1,7,8,0,58,8.6,,,yawnetr01
648,Scott Young,22,HAR,RW,80,24,40,64,-24,47,3.9,12,10,2,5,15,24,1,239,10,,,youngsc01
649,Paul Ysebaert,23,NJD,C,5,1,2,3,0,0,0.2,1,0,0,0,2,0,0,6,16.7,,,ysebapa01
650,Steve Yzerman*,24,DET,C,79,62,65,127,-6,79,11.8,39,16,7,8,40,21,4,332,18.7,,,yzermst01
651,Zarley Zalapski,21,PIT,D,51,6,25,31,-14,37,2.7,1,5,0,2,11,14,0,85,7.1,,,zalapza01
652,Richard Zemlak,26,PIT,RW,19,1,5,6,-6,43,-0.2,0,1,0,0,5,0,0,11,9.1,,,zemlari01
653,Rob Zettler,21,MNS,D,31,0,8,8,-7,45,1.2,0,0,0,0,7,1,0,21,0,,,zettlro01
654,Peter Zezel,24,STL,C,73,25,47,72,-9,30,5.2,18,7,0,3,20,27,0,158,15.8,,,zezelpe01
655,Rick Zombo,26,DET,D,77,5,20,25,13,95,4.6,5,0,0,0,15,4,1,62,8.1,,,zombori01
