Rk,Player,Age,Tm,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,Id
548,Darryl Shannon,22,TOR,D,10,0,1,1,1,0,0.4,0,0,0,0,1,0,0,3,0,,,shannda01
549,Brad Shaw,26,HAR,D,72,4,28,32,-10,29,5.1,2,2,0,1,5,22,1,129,3.1,,,shawbr01
550,David Shaw,26,NYR,D,77,2,10,12,8,89,3.6,2,0,0,1,10,0,0,61,3.3,,,shawda01
551,Doug Shedden,29,TOR,RW,23,8,10,18,2,10,1.6,4,4,0,0,7,3,0,35,22.9,,,shedddo01
552,Ray Sheppard,24,NYR,RW,59,24,23,47,8,21,4.4,17,7,0,5,15,8,0,129,18.6,,,sheppra01
553,Bruce Shoebottom,25,BOS,D,1,0,0,0,-1,5,0,0,0,0,0,0,0,0,0,,,,shoebbr01
554,Gary Shuchuk,23,DET,RW,6,1,2,3,1,6,0.2,1,0,0,0,2,0,0,8,12.5,,,shuchga01
555,Mike Sillinger,19,DET,C,3,0,1,1,-2,0,-0.1,0,0,0,0,1,0,0,6,0,,,sillimi01
556,Martin Simard,24,CGY,RW,16,0,2,2,0,53,-0.3,0,0,0,0,2,0,0,7,0,,,simarma01
557,Craig Simpson,23,EDM,LW,75,30,27,57,-8,66,4.6,15,15,0,5,18,9,0,143,21,,,simpscr01
558,Ilkka Sinisalo,32,TOT,RW,53,5,12,17,-6,26,0.3,3,1,1,1,11,1,0,72,6.9,,,sinisil01
558,Ilkka Sinisalo,32,MNS,RW,46,5,12,17,-10,24,0.4,3,1,1,1,11,1,0,68,7.4,,,sinisil01
558,Ilkka Sinisalo,32,LAK,RW,7,0,0,0,4,2,-0.1,0,0,0,0,0,0,0,4,0,,,sinisil01
559,Jarrod Skalde,19,NJD,C,1,0,1,1,0,0,0.1,0,0,0,0,1,0,0,2,0,,,skaldja01
560,Petri Skriko,28,TOT,LW,48,9,18,27,-5,17,1.6,7,1,1,5,13,5,0,120,7.5,,,skrikpe01
560,Petri Skriko,28,BOS,LW,28,5,14,19,4,9,1.3,4,1,0,3,10,4,0,73,6.8,,,skrikpe01
560,Petri Skriko,28,VAN,LW,20,4,4,8,-9,8,0.2,3,0,1,2,3,1,0,47,8.5,,,skrikpe01
561,Brian Skrudland,27,MTL,C,57,15,19,34,12,85,2.9,13,1,1,2,18,1,0,71,21.1,,,skrudbr01
562,Doug Smail,33,TOT,RW,72,8,15,23,-8,48,0.6,6,0,2,0,14,1,0,107,7.5,,,smaildo01
562,Doug Smail,33,MNS,RW,57,7,13,20,-2,38,0.8,5,0,2,0,13,0,0,89,7.9,,,smaildo01
562,Doug Smail,33,WIN,RW,15,1,2,3,-6,10,-0.2,1,0,0,0,1,1,0,18,5.6,,,smaildo01
563,Bobby Smith,32,MNS,C,73,15,31,46,-9,60,2.9,8,7,0,2,18,13,0,121,12.4,,,smithbo01
564,Dennis Smith,26,LAK,D,4,0,0,0,3,4,0.2,0,0,0,0,0,0,0,1,0,,,smithde03
565,Derrick Smith,26,PHI,LW,72,11,10,21,0,37,0.8,10,0,1,2,10,0,0,100,11,,,smithde04
566,Geoff Smith,21,EDM,D,59,1,12,13,13,55,3.3,1,0,0,0,9,3,0,66,1.5,,,smithge01
567,Steve Smith,27,EDM,D,77,13,41,54,14,193,7.9,9,4,0,2,24,15,2,114,11.4,,,smithst05
568,Stan Smyl,33,VAN,RW,45,2,12,14,-5,87,0.1,2,0,0,0,11,1,0,45,4.4,,,smylst01
569,Greg Smyth,24,QUE,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,smythgr01
570,Harold Snepsts,36,STL,D,54,1,4,5,3,50,2,1,0,0,1,3,0,1,33,3,,,snepsha01
571,Dave Snuggerud,24,BUF,C,80,9,15,24,-13,32,0.3,5,0,4,2,11,2,2,128,7,,,snuggda01
572,Tomas Srsen,24,EDM,LW,2,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,2,0,,,srsento01
573,Paul Stanton,23,PIT,D,75,5,18,23,11,40,3.7,4,1,0,1,14,3,1,72,6.9,,,stantpa01
574,Mike Stapleton,24,CHI,C,7,0,1,1,0,2,-0.1,0,0,0,0,1,0,0,6,0,,,staplmi01
575,Peter Stastny*,34,NJD,C,77,18,42,60,0,53,4.1,14,4,0,3,18,23,1,117,15.4,,,stastpe01
576,Thomas Steen,30,WIN,C,58,19,48,67,-3,49,5.3,12,7,0,3,28,19,1,125,15.2,,,steenth01
577,Ron Stern,24,TOT,RW,44,3,6,9,-14,240,-0.5,3,0,0,0,6,0,0,45,6.7,,,sternro01
577,Ron Stern,24,VAN,RW,31,2,3,5,-14,171,-0.5,2,0,0,0,3,0,0,30,6.7,,,sternro01
577,Ron Stern,24,CGY,RW,13,1,3,4,0,69,0,1,0,0,0,3,0,0,15,6.7,,,sternro01
578,John Stevens,24,HAR,D,14,0,1,1,0,11,0.6,0,0,0,0,1,0,0,7,0,,,stevejo01
579,Kevin Stevens,25,PIT,LW,80,40,46,86,-1,133,7.3,22,18,0,6,26,20,0,253,15.8,,,steveke01
580,Scott Stevens*,26,STL,D,78,5,44,49,23,150,7.5,4,1,0,1,25,18,1,160,3.1,,,stevesc01
581,Shayne Stevenson,20,BOS,RW,14,0,0,0,-4,26,-0.5,0,0,0,0,0,0,0,8,0,,,stevesh01
582,Allan Stewart,27,NJD,LW,41,5,2,7,-6,159,-0.3,5,0,0,0,2,0,0,33,15.2,,,stewaal01
583,Mats Sundin*,19,QUE,RW,80,23,36,59,-24,58,3.8,19,4,0,0,28,8,0,155,14.8,,,sundima01
584,Patrik Sundström,29,NJD,C,71,15,31,46,7,48,3.1,10,4,1,1,21,9,1,96,15.6,,,sundspa01
585,Gary Suter,26,CGY,D,79,12,58,70,26,102,9.4,6,6,0,1,26,32,0,258,4.7,,,suterga01
586,Brent Sutter,28,NYI,C,75,21,32,53,-8,49,4,13,6,2,4,23,8,1,186,11.3,,,suttebr02
587,Rich Sutter,27,STL,RW,77,16,11,27,6,122,1.4,14,0,2,2,11,0,0,130,12.3,,,sutteri01
588,Ron Sutter,27,PHI,C,80,17,28,45,2,92,3,15,2,0,1,25,3,0,149,11.4,,,suttero01
589,Ken Sutton,21,BUF,D,15,3,6,9,2,13,1.5,1,2,0,0,4,2,0,26,11.5,,,suttoke01
590,Petr Svoboda,24,MTL,D,60,4,22,26,5,52,4.7,1,3,0,1,14,8,0,67,6,,,svobope01
591,Bob Sweeney,27,BOS,C,80,15,33,48,12,115,3.3,14,0,1,2,31,1,1,116,12.9,,,sweenbo01
592,Don Sweeney,24,BOS,D,77,8,13,21,2,67,4.5,7,0,1,3,12,1,0,102,7.8,,,sweendo01
593,Tim Sweeney,23,CGY,LW,42,7,9,16,1,8,0.6,7,0,0,4,6,1,2,40,17.5,,,sweenti01
594,Phil Sykes,31,WIN,LW,70,12,10,22,-9,59,0.9,10,0,2,0,10,0,0,65,18.5,,,sykesph01
595,Peter Taglianetti,27,TOT,D,55,3,9,12,16,107,3.1,3,0,0,0,9,0,0,40,7.5,,,taglipe01
595,Peter Taglianetti,27,PIT,D,39,3,8,11,16,93,2.5,3,0,0,0,8,0,0,25,12,,,taglipe01
595,Peter Taglianetti,27,MNS,D,16,0,1,1,0,14,0.6,0,0,0,0,1,0,0,15,0,,,taglipe01
596,Chris Tancill,22,HAR,C,9,1,1,2,2,4,0.1,0,0,1,0,1,0,0,6,16.7,,,tancich01
597,Tony Tanti,27,TOT,RW,56,7,19,26,3,50,1.1,4,3,0,0,12,7,0,93,7.5,,,tantito01
597,Tony Tanti,27,PIT,RW,46,6,12,18,1,44,0.5,3,3,0,0,8,4,0,74,8.1,,,tantito01
597,Tony Tanti,27,BUF,RW,10,1,7,8,2,6,0.5,1,0,0,0,4,3,0,19,5.3,,,tantito01
598,Mikhail Tatarinov,24,WSH,D,65,8,15,23,-4,82,4.8,4,3,1,1,7,8,0,145,5.5,,,tatarmi01
599,Dave Taylor,35,LAK,RW,73,23,30,53,27,148,4.6,17,6,0,2,26,4,0,122,18.9,,,tayloda01
600,Gilles Thibaudeau,27,TOR,C,20,2,7,9,-7,4,0.2,2,0,0,0,5,2,0,36,5.6,,,thibagi01
601,Steve Thomas,27,CHI,LW,69,19,35,54,8,129,4.3,17,2,0,3,28,7,0,192,9.9,,,thomast01
602,Dave Thomlinson,24,STL,LW,3,0,0,0,-3,0,-0.2,0,0,0,0,0,0,0,0,,,,thomlda01
603,Jim Thomson,25,LAK,RW,8,1,0,1,0,19,-0.1,1,0,0,1,0,0,0,6,16.7,,,thomsji02
604,Scott Thornton,20,TOR,C,33,1,3,4,-15,30,-0.8,1,0,0,0,3,0,0,31,3.2,,,thornsc01
605,Esa Tikkanen,26,EDM,LW,79,27,42,69,22,85,6.1,22,3,2,6,27,13,2,235,11.5,,,tikkaes01
606,Tom Tilley,25,STL,D,22,2,4,6,5,4,1.5,2,0,0,0,4,0,0,28,7.1,,,tilleto01
607,Mark Tinordi,24,MNS,D,69,5,27,32,1,189,5.3,4,1,0,2,15,11,1,92,5.4,,,tinorma01
608,Dave Tippett,29,WSH,LW,61,6,9,15,-13,24,0,6,0,0,2,9,0,0,68,8.8,,,tippeda01
609,Rick Tocchet,26,PHI,RW,70,40,31,71,2,150,7,32,8,0,5,23,8,0,217,18.4,,,tocchri01
610,Kevin Todd,22,NJD,C,1,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,0,,,,toddke01
611,Mike Tomlak,26,HAR,C,64,8,8,16,-9,55,0.2,7,0,1,0,8,0,0,69,11.6,,,tomlami01
612,John Tonelli,33,LAK,LW,71,14,16,30,3,49,1.4,12,2,0,5,12,4,0,84,16.7,,,toneljo01
613,Graeme Townshend,25,BOS,RW,18,2,5,7,1,12,0.3,2,0,0,0,5,0,0,10,20,,,townsgr01
614,Bryan Trottier*,34,PIT,C,52,9,19,28,5,24,1.5,8,0,1,0,17,1,1,68,13.2,,,trottbr01
615,John Tucker,26,TOT,C,38,4,7,11,-1,8,0.3,3,1,0,0,6,1,0,35,11.4,,,tuckejo01
615,John Tucker,26,NYI,C,20,3,4,7,-1,4,0.3,2,1,0,0,4,0,0,19,15.8,,,tuckejo01
615,John Tucker,26,BUF,C,18,1,3,4,0,4,0,1,0,0,0,2,1,0,16,6.3,,,tuckejo01
616,Alfie Turcotte,25,WSH,C,6,1,1,2,-1,0,0.1,1,0,0,1,1,0,0,8,12.5,,,turcoal01
617,Darren Turcotte,22,NYR,C,74,26,41,67,-5,37,5.3,9,15,2,3,20,19,2,212,12.3,,,turcoda01
618,Pierre Turgeon,21,BUF,C,78,32,47,79,14,26,7.5,17,13,2,3,38,8,1,174,18.4,,,turgepi01
619,Sylvain Turgeon,26,MTL,LW,19,5,7,12,-2,20,0.8,4,1,0,1,4,3,0,41,12.2,,,turgesy01
620,Steve Tuttle,25,STL,RW,20,3,6,9,2,2,0.5,3,0,0,0,5,1,0,16,18.8,,,tuttlst01
621,Tony Twist,22,QUE,D,24,0,0,0,-4,104,0.2,0,0,0,0,0,0,0,2,0,,,twistto01
622,Rick Vaive,31,BUF,RW,71,25,27,52,11,74,4.8,16,9,0,3,19,8,0,155,16.1,,,vaiveri01
623,Garry Valk,23,VAN,LW,59,10,11,21,-23,67,0.5,9,1,0,1,8,3,0,90,11.1,,,valkga01
624,Shaun Van Allen,23,EDM,C,2,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,0,,,,vanalsh01
625,Wayne Van Dorp,29,QUE,LW,4,1,0,1,1,30,0.1,1,0,0,0,0,0,0,2,50,,,vandowa01
626,Dennis Vaske,23,NYI,D,5,0,0,0,4,2,0.4,0,0,0,0,0,0,0,3,0,,,vaskede01
627,Darren Veitch,30,TOR,D,2,0,1,1,-4,0,-0.1,0,0,0,0,0,1,0,2,0,,,veitcda01
628,Randy Velischek,28,QUE,D,79,2,10,12,-19,42,1.5,2,0,0,0,9,0,1,47,4.3,,,velisra01
629,Pat Verbeek,26,HAR,LW,80,43,39,82,0,246,8,28,15,0,5,17,21,1,247,17.4,,,verbepa01
630,Mark Vermette,23,QUE,RW,34,3,4,7,-15,10,-0.5,3,0,0,0,4,0,0,42,7.1,,,vermema01
631,Dennis Vial,21,TOT,D,30,0,0,0,-7,77,0.3,0,0,0,0,0,0,0,8,0,,,vialde01
631,Dennis Vial,21,NYR,D,21,0,0,0,-4,61,0.3,0,0,0,0,0,0,0,5,0,,,vialde01
631,Dennis Vial,21,DET,D,9,0,0,0,-3,16,0,0,0,0,0,0,0,0,3,0,,,vialde01
632,Dan Vincelette,23,QUE,LW,16,0,1,1,-10,38,-0.6,0,0,0,0,1,0,0,16,0,,,vinceda01
633,David Volek,24,NYI,LW,77,22,34,56,-10,57,4.2,16,6,0,1,23,9,2,224,9.8,,,volekda01
634,Mick Vukota,24,NYI,RW,60,2,4,6,-13,238,-1.1,2,0,0,0,3,1,0,39,5.1,,,vukotmi01
635,Igor Vyazmikin,25,EDM,RW,4,1,0,1,0,0,0.1,1,0,0,1,0,0,0,5,20,,,vyazmig01
636,Ryan Walter,32,MTL,C,25,0,1,1,-3,12,-0.6,0,0,0,0,1,0,0,14,0,,,waltery01
637,Wes Walz,20,BOS,C,56,8,8,16,-14,32,0,7,1,0,1,7,1,0,57,14,,,walzwe01
638,Tim Watters,31,LAK,D,45,0,4,4,7,92,1.5,0,0,0,0,4,0,0,29,0,,,watteti01
639,Eric Weinrich,24,NJD,D,76,4,34,38,10,48,6,3,1,0,0,20,13,1,96,4.2,,,weinrer01
640,Jay Wells,31,BUF,D,43,1,2,3,-18,86,0.4,1,0,0,0,2,0,0,36,2.8,,,wellsja01
641,Glen Wesley,22,BOS,D,80,11,32,43,0,78,6.5,5,5,1,1,9,22,1,199,5.5,,,weslegl01
642,Simon Wheeldon,24,WIN,C,4,0,0,0,2,4,0,0,0,0,0,0,0,0,4,0,,,wheelsi01
643,Jim Wiemer,30,BOS,D,61,4,19,23,3,62,4,4,0,0,1,13,6,0,86,4.7,,,wiemeji01
644,Bob Wilkie,21,DET,D,8,1,2,3,-2,2,0.4,1,0,0,0,1,1,0,9,11.1,,,wilkibo01
645,Neil Wilkinson,23,MNS,D,50,2,9,11,-5,117,2.4,2,0,0,0,7,2,0,55,3.6,,,wilkine01
646,Carey Wilson,28,TOT,C,57,11,18,29,-13,18,1.4,7,4,0,2,11,7,0,79,13.9,,,wilsoca01
646,Carey Wilson,28,HAR,C,45,8,15,23,-14,16,1,4,4,0,1,10,5,0,59,13.6,,,wilsoca01
646,Carey Wilson,28,CGY,C,12,3,3,6,1,2,0.4,3,0,0,1,1,2,0,20,15,,,wilsoca01
647,Doug Wilson*,33,CHI,D,51,11,29,40,25,32,7.4,4,6,1,1,13,16,0,162,6.8,,,wilsodo01
648,Ron Wilson,34,STL,C,73,10,27,37,-1,54,1.6,7,1,2,1,24,1,2,101,9.9,,,wilsoro03
649,Craig Wolanin,23,QUE,D,80,5,13,18,-13,89,2.6,4,0,1,0,9,1,3,109,4.6,,,wolancr01
650,Randy Wood,27,NYI,RW,76,24,18,42,-12,45,3.2,17,6,1,3,15,2,1,186,12.9,,,woodra01
651,Terry Yake,22,HAR,C,19,1,4,5,-3,10,0,1,0,0,1,4,0,0,19,5.3,,,yakete01
652,Trent Yawney,25,CHI,D,61,3,13,16,6,77,4.1,0,3,0,0,5,8,0,52,5.8,,,yawnetr01
653,Scott Young,23,TOT,RW,77,17,25,42,-6,41,2.4,9,6,2,5,15,9,1,210,8.1,,,youngsc01
653,Scott Young,23,PIT,RW,43,11,16,27,3,33,1.8,7,3,1,3,9,6,1,116,9.5,,,youngsc01
653,Scott Young,23,HAR,RW,34,6,9,15,-9,8,0.6,2,3,1,2,6,3,0,94,6.4,,,youngsc01
654,Paul Ysebaert,24,TOT,LW,62,19,21,40,-7,22,2.7,13,6,0,1,15,6,0,128,14.8,,,ysebapa01
654,Paul Ysebaert,24,DET,LW,51,15,18,33,-8,16,2.1,10,5,0,1,13,5,0,114,13.2,,,ysebapa01
654,Paul Ysebaert,24,NJD,LW,11,4,3,7,1,6,0.6,3,1,0,0,2,1,0,14,28.6,,,ysebapa01
655,Steve Yzerman*,25,DET,C,80,51,57,108,-2,34,10.1,33,12,6,4,35,21,1,326,15.6,,,yzermst01
656,Zarley Zalapski,22,TOT,D,77,15,39,54,8,65,7,6,8,1,1,24,14,1,156,9.6,,,zalapza01
656,Zarley Zalapski,22,PIT,D,66,12,36,48,15,59,6.3,6,5,1,1,23,12,1,135,8.9,,,zalapza01
656,Zarley Zalapski,22,HAR,D,11,3,3,6,-7,6,0.7,0,3,0,0,1,2,0,21,14.3,,,zalapza01
657,Rob Zettler,22,MNS,D,47,1,4,5,-10,119,1.5,1,0,0,0,2,1,1,30,3.3,,,zettlro01
658,Peter Zezel,25,TOT,C,52,21,19,40,-20,14,3.1,9,12,0,5,11,8,0,90,23.3,,,zezelpe01
658,Peter Zezel,25,TOR,C,32,14,14,28,-7,4,2.4,8,6,0,5,8,6,0,69,20.3,,,zezelpe01
658,Peter Zezel,25,WSH,C,20,7,5,12,-13,10,0.7,1,6,0,0,3,2,0,21,33.3,,,zezelpe01
659,Rick Zombo,27,DET,D,77,4,19,23,-2,55,3.5,4,0,0,0,17,0,2,68,5.9,,,zombori01
