Player,Pos,Id,label,Rk,Age,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%
Auston Matthews,C,matthau01,1,500,20.5,70.5,39.5,31.75,71.25,9.25,11.5,9.45,30.25,9.25,0.0,5.75,21.25,10.5,0.0,251.75,15.85
Jordan Martinook,LW,martijo01,0,501,25.0,73.2,8.6,11.8,20.4,-8.4,32.6,1.08,7.8,0.2,0.6,2.2,10.2,0.4,1.2,104.0,7.720000000000001
Andreas Martinsen,LW,martian01,0,502,26.5,38.0,2.25,3.5,5.75,-6.0,27.5,-6.938893903907228e-18,2.25,0.0,0.0,0.25,3.25,0.0,0.25,40.0,5.925
Brandon Mashinter,LW,mashibr01,0,503,27.0,41.0,4.0,1.0,5.0,-7.0,23.0,0.2,4.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,16.0
Stefan Matteau,LW,mattest02,0,505,23.0,16.333333333333332,1.0,1.0,2.0,-4.333333333333333,7.333333333333333,-0.09999999999999998,1.0,0.0,0.0,0.0,1.0,0.0,0.0,17.666666666666668,4.933333333333334
Par Lindholm,C,lindhpa01,0,506,27.5,52.5,2.0,7.5,9.5,5.5,11.0,0.30000000000000004,2.0,0.0,0.0,0.5,7.5,0.0,0.0,50.0,5.05
Shawn Matthias,C,matthsh01,0,506,28.0,47.666666666666664,7.0,7.333333333333333,14.333333333333334,-6.0,14.333333333333334,1.0333333333333334,6.666666666666667,0.0,0.3333333333333333,1.0,7.0,0.0,0.3333333333333333,59.333333333333336,10.466666666666667
Joona Luoto,RW,luotojo01,0,508,22.0,16.0,0.0,0.0,0.0,-3.0,2.0,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
Blake Lizotte,C,lizotbl01,0,508,21.5,33.0,3.0,8.5,11.5,-2.5,10.0,0.7,1.0,1.0,1.0,0.0,7.5,0.5,0.5,44.0,3.45
Maxim Mamin,C,maminma01,0,510,23.5,16.5,1.5,0.5,2.0,0.0,6.0,0.04999999999999999,1.5,0.0,0.0,0.5,0.5,0.0,0.0,18.0,5.35
Jared McCann,C,mccanja01,0,510,21.0,62.0,10.4,14.2,24.6,1.8,22.8,2.2800000000000002,8.6,1.0,0.8,2.2,12.2,1.8,0.2,118.6,7.82
Michael McCarron,RW,mccarmi01,0,511,21.0,23.0,0.6666666666666666,2.0,2.6666666666666665,-5.0,36.666666666666664,-0.2333333333333333,0.6666666666666666,0.0,0.0,0.0,2.0,0.0,0.0,29.0,1.8666666666666665
Andrew Mangiapane,LW,mangian01,0,511,22.0,40.666666666666664,8.333333333333334,6.666666666666667,15.0,4.0,10.666666666666666,1.7,8.333333333333334,0.0,0.0,1.0,6.333333333333333,0.3333333333333333,0.0,60.333333333333336,9.299999999999999
Matt Luff,RW,luffma01,0,513,21.5,25.5,4.5,3.5,8.0,-3.5,5.5,0.7000000000000001,4.0,0.5,0.0,1.0,3.5,0.0,0.0,35.0,10.9
Jay McClement,C,mccleja01,0,513,32.5,71.0,4.0,5.5,9.5,-12.5,21.0,-0.2,3.0,0.0,1.0,0.5,5.5,0.0,0.0,50.5,9.1
Isac Lundestrom,C,lundeis01,0,514,19.5,15.0,0.0,3.0,3.0,-1.5,1.0,-0.05,0.0,0.0,0.0,0.0,2.5,0.5,0.0,11.5,0.0
Max McCormick,LW,mccorma01,0,514,24.5,17.75,1.5,1.0,2.5,-4.5,19.5,-0.025,1.5,0.0,0.0,0.0,1.0,0.0,0.0,22.25,5.7
Connor McDavid,C,mcdavco01,1,515,21.0,70.2,32.4,61.4,93.8,8.6,23.6,11.120000000000001,25.6,6.2,0.6,6.6,39.2,21.2,1.0,216.4,15.059999999999999
Brock McGinn,LW,mcginbr01,0,519,23.0,61.6,8.6,10.0,18.6,-6.2,15.0,1.3,7.4,0.4,0.8,0.6,9.6,0.2,0.2,94.8,9.440000000000001
Jamie McGinn,LW,mcginja01,0,520,28.5,62.75,12.0,11.0,23.0,-10.0,23.75,2.0749999999999997,8.5,3.5,0.0,2.0,9.25,1.75,0.0,102.75,12.625
Mackenzie MacEachern,LW,maceama01,0,520,24.5,40.0,5.0,2.5,7.5,1.0,21.5,0.75,5.0,0.0,0.0,1.5,2.5,0.0,0.0,48.0,10.1
Greg McKegg,C,mckeggr01,0,523,25.0,36.2,3.6,3.0,6.6,-2.0,11.4,0.4,3.2,0.0,0.4,0.2,2.8,0.0,0.2,27.6,13.36
Curtis McKenzie,LW,mckencu01,0,524,25.0,21.0,2.0,4.0,6.0,2.3333333333333335,27.666666666666668,0.5666666666666667,2.0,0.0,0.0,1.0,4.0,0.0,0.0,26.666666666666668,3.033333333333333
Saku Maenalanen,RW,maenasa01,0,524,24.0,34.0,4.0,4.0,8.0,0.0,20.0,0.7,4.0,0.0,0.0,0.0,4.0,0.0,0.0,36.0,11.1
Cody McLeod,LW,mcleoco01,0,525,32.5,56.75,3.75,2.25,6.0,-6.5,115.25,0.05000000000000002,3.5,0.25,0.0,0.25,2.25,0.0,0.0,40.25,8.75
Timo Meier,RW,meierti01,1,526,21.5,65.75,19.0,20.25,39.25,-2.5,39.5,4.1,16.25,2.75,0.0,2.25,17.0,3.0,0.25,186.0,9.15
Jayson Megna,C,megnaja01,0,530,26.75,18.25,1.25,1.25,2.5,-1.5,2.5,0.05,1.25,0.0,0.0,0.0,1.0,0.25,0.0,21.25,5.566666666666666
Michael Mersch,LW,merscmi01,0,533,23.0,17.0,1.0,2.0,3.0,1.0,0.0,0.2,1.0,0.0,0.0,0.0,2.0,0.0,0.0,23.0,4.3
Milan Michálek,LW,michami01,0,535,31.5,25.0,4.0,5.0,9.0,-1.0,10.0,0.7000000000000001,2.5,1.5,0.0,0.0,3.5,1.5,0.0,35.0,13.8
Sonny Milano,LW,milanso01,0,537,21.0,25.0,4.4,5.0,9.4,-3.4,7.2,0.82,4.2,0.2,0.0,1.0,3.8,1.2,0.0,30.6,9.92
Zack Mitchell,RW,mitchza01,0,540,24.5,17.0,1.5,1.0,2.5,-1.5,2.0,0.04999999999999999,1.0,0.5,0.0,0.5,1.0,0.0,0.0,13.5,8.8
Drew Miller,LW,milledr01,0,540,31.5,41.5,3.0,1.5,4.5,-8.5,10.0,-0.25,3.0,0.0,0.0,0.5,1.5,0.0,0.0,35.0,7.65
J.T. Miller,C,millejt01,1,541,24.0,78.0,21.4,33.8,55.2,8.4,36.8,6.0600000000000005,15.2,5.6,0.6,4.6,24.0,9.2,0.6,136.6,15.5
John Mitchell,C,mitchjo01,0,543,31.5,68.0,6.5,7.5,14.0,-9.5,48.5,0.39999999999999997,6.5,0.0,0.0,2.0,7.0,0.5,0.0,79.0,7.6
Torrey Mitchell,C,mitchto01,0,544,32.0,69.66666666666667,8.333333333333334,7.333333333333333,15.666666666666666,0.6666666666666666,39.666666666666664,1.2333333333333334,8.0,0.0,0.3333333333333333,1.3333333333333333,6.333333333333333,0.0,1.0,64.0,12.866666666666667
Travis Moen,LW,moentr01,0,546,33.0,23.0,0.0,2.0,2.0,-3.0,21.0,-0.3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0
Sean Monahan,C,monahse01,1,547,23.0,77.0,28.2,34.8,63.0,-2.6,19.8,7.0,19.2,8.8,0.2,6.0,24.6,10.2,0.0,195.0,14.4
Dominic Moore,C,mooredo01,0,548,36.0,70.66666666666667,7.666666666666667,9.666666666666666,17.333333333333332,1.0,30.666666666666668,1.3333333333333333,6.666666666666667,0.0,1.0,1.0,9.0,0.0,0.6666666666666666,78.66666666666667,10.299999999999999
Tyler Motte,C,mottety01,0,549,22.5,46.75,5.5,4.0,9.5,-6.0,10.0,0.375,5.0,0.0,0.5,0.25,4.0,0.0,0.0,65.5,8.725
Matt Moulson,LW,moulsma01,0,553,33.0,58.666666666666664,7.333333333333333,10.333333333333334,17.666666666666668,-6.0,9.333333333333334,1.5666666666666667,3.0,4.333333333333333,0.0,1.0,6.333333333333333,4.0,0.0,86.0,5.866666666666667
Ilya Mikheyev,RW,mikheil01,0,559,25.0,39.0,8.0,15.0,23.0,7.0,4.0,2.3,7.0,0.0,1.0,1.0,15.0,0.0,0.0,98.0,8.2
Michael McLeod,C,mcleomi01,0,561,20.5,16.5,0.0,2.5,2.5,-2.0,8.5,-0.1,0.0,0.0,0.0,0.0,2.5,0.0,0.0,16.0,0.0
Vladislav Namestnikov,C,namesvl01,1,562,25.0,75.6,14.8,19.8,34.6,1.4,42.0,3.28,10.4,3.2,1.2,1.8,15.2,3.4,1.2,118.4,12.540000000000001
Rick Nash,LW,nashri01,1,563,32.0,66.0,19.666666666666668,16.333333333333332,36.0,1.6666666666666667,28.0,4.2,14.333333333333334,5.0,0.3333333333333333,3.0,13.666666666666666,2.3333333333333335,0.3333333333333333,202.66666666666666,9.700000000000001
Riley Nash,C,nashri02,0,564,28.0,72.6,7.8,13.4,21.2,1.6,15.8,1.6800000000000002,6.6,0.8,0.4,1.2,12.0,1.0,0.4,91.4,8.459999999999999
Casey Mittelstadt,C,mitteca01,0,564,20.0,38.0,5.666666666666667,7.333333333333333,13.0,-7.666666666666667,4.666666666666667,0.8333333333333334,4.0,1.6666666666666667,0.0,0.6666666666666666,4.666666666666667,2.6666666666666665,0.0,53.666666666666664,11.033333333333333
James Neal,LW,nealja01,1,565,30.0,68.2,21.0,17.6,38.6,-3.8,32.8,4.3,15.4,5.6,0.0,3.4,11.4,6.2,0.0,185.0,11.48
Chris Neil,RW,neilch01,0,566,36.5,66.5,3.0,5.5,8.5,-7.0,114.0,-0.04999999999999999,3.0,0.0,0.0,0.0,5.5,0.0,0.0,56.0,4.75
Brock Nelson,C,nelsobr01,1,567,26.0,78.8,23.2,22.2,45.4,2.6,33.8,5.1,20.2,2.8,0.2,3.6,18.0,4.0,0.2,166.4,13.98
Boo Nieves,C,nievecr01,0,572,24.5,19.0,1.25,3.5,4.75,0.75,6.0,0.325,1.25,0.0,0.0,0.25,3.5,0.0,0.0,14.75,5.366666666666667
Andrej Nestrasil,C,nestran01,0,572,24.5,37.0,5.0,9.0,14.0,0.5,5.0,1.4500000000000002,4.0,1.0,0.0,0.5,9.0,0.0,0.0,66.0,6.15
Valeri Nichushkin,RW,nichuva01,0,573,22.333333333333332,67.0,7.333333333333333,14.666666666666666,22.0,8.0,8.666666666666666,1.8666666666666665,6.333333333333333,0.6666666666666666,0.3333333333333333,1.3333333333333333,14.333333333333334,0.3333333333333333,0.0,105.66666666666667,6.0
Nino Niederreiter,RW,niedeni01,1,574,25.0,75.2,19.4,23.4,42.8,6.6,39.4,4.9399999999999995,14.0,5.4,0.0,2.6,18.2,5.2,0.0,155.4,12.32
Frans Nielsen,C,nielsfr01,1,575,33.0,74.2,13.4,20.6,34.0,-7.4,13.2,2.9,9.0,3.0,1.4,1.8,12.6,7.4,0.6,136.6,9.28
Matthew Nieto,LW,nietoma01,0,576,25.0,66.8,8.4,11.6,20.0,-1.0,9.2,1.3800000000000001,7.2,0.0,1.2,1.4,10.8,0.2,0.6,86.0,9.82
Stefan Noesen,RW,noesest01,0,579,24.0,39.6,6.2,4.6,10.8,-0.4,24.0,1.08,6.0,0.2,0.0,1.2,4.6,0.0,0.0,64.2,9.5
Trevor Moore,LW,mooretr01,0,580,23.5,33.5,4.0,5.0,9.0,-1.5,4.0,0.55,4.0,0.0,0.0,0.0,4.5,0.0,0.5,43.0,8.85
Jordan Nolan,C,nolanjo01,0,580,27.5,45.25,2.0,3.75,5.75,-3.5,41.25,0.049999999999999996,2.0,0.0,0.0,0.0,3.75,0.0,0.0,38.75,4.575
Joakim Nordstrom,C,nordsjo02,0,581,25.0,69.2,6.0,6.4,12.4,-5.6,13.0,0.4,5.6,0.0,0.4,1.2,6.4,0.0,0.0,86.8,7.220000000000001
Tomas Nosek,C,nosekto01,0,582,25.0,43.8,4.8,4.8,9.6,-1.8,11.2,0.54,4.2,0.0,0.6,0.4,4.6,0.0,0.2,64.4,5.68
Alexander Nylander,LW,nylanal01,0,582,19.5,21.0,3.25,4.75,8.0,-2.75,3.5,0.6000000000000001,3.0,0.25,0.0,0.25,4.25,0.5,0.0,29.0,18.275
Ryan Nugent-Hopkins,C,nugenry01,1,583,24.0,69.2,20.8,30.2,51.0,-4.2,25.2,5.220000000000001,14.6,5.6,0.6,2.8,19.0,10.6,0.6,167.8,12.459999999999999
William Nylander,C,nylanwi01,1,585,21.0,61.4,17.2,27.0,44.2,2.4,14.8,4.68,12.2,5.0,0.0,3.6,19.2,7.8,0.0,151.8,11.34
Martin Necas,C,necasma01,0,585,20.0,24.0,5.666666666666667,7.0,12.666666666666666,-2.0,7.333333333333333,1.2333333333333334,4.0,1.6666666666666667,0.0,1.0,5.666666666666667,1.3333333333333333,0.0,31.333333333333332,17.45
Gustav Nyquist,RW,nyquigu01,1,586,28.0,78.2,17.4,29.2,46.6,0.2,20.0,4.66,13.8,3.4,0.2,2.6,22.6,6.6,0.0,178.8,9.7
Eric Nystrom,LW,nystrer01,0,587,32.0,46.0,7.0,0.0,7.0,-6.0,20.0,0.5,6.0,0.0,1.0,1.0,0.0,0.0,0.0,27.0,25.9
Brian O'Neill,C,oneilbr01,0,589,27.0,22.0,0.0,2.0,2.0,-3.0,8.0,-0.2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,14.0,0.0
Ryan O'Reilly,C,oreilry01,1,591,26.0,75.4,21.0,41.8,62.8,-1.4,8.4,6.460000000000001,12.4,7.8,0.8,3.2,26.4,14.0,1.4,185.6,11.32
Kyle Okposo,RW,okposky01,1,594,29.0,70.0,15.8,24.4,40.2,-11.4,36.8,3.8600000000000003,10.2,5.6,0.0,2.4,14.2,10.2,0.0,149.6,10.58
Joakim Nygard,RW,nygarjo01,0,599,27.0,33.0,3.0,6.0,9.0,0.0,8.0,0.7,2.0,1.0,0.0,0.0,6.0,0.0,0.0,39.0,7.7
T.J. Oshie,C,oshietj01,1,600,31.0,72.0,25.6,25.8,51.4,11.0,32.6,6.18,16.6,8.6,0.4,4.0,19.2,6.2,0.4,146.2,17.68
Steve Ott,C,ottst01,0,601,33.5,37.0,1.5,3.0,4.5,-5.5,57.0,-0.2,1.5,0.0,0.0,0.0,3.0,0.0,0.0,33.0,3.35
Alex Ovechkin,LW,ovechal01,1,603,32.0,78.4,46.2,30.4,76.6,5.0,41.0,10.26,29.4,16.8,0.0,6.0,21.8,8.6,0.0,343.0,13.48
Magnus Paajarvi,LW,paajama01,0,604,25.5,59.75,7.5,5.75,13.25,-6.25,8.0,0.725,7.0,0.25,0.25,1.25,5.5,0.0,0.25,96.0,8.649999999999999
Max Pacioretty,LW,pacioma01,1,605,29.0,72.8,27.2,27.6,54.8,-1.2,36.4,6.540000000000001,19.8,6.8,0.6,5.4,19.8,7.6,0.2,256.2,10.58
Jean-Gabriel Pageau,C,pageaje01,1,606,25.0,69.6,15.0,16.8,31.8,1.6,29.8,3.0799999999999996,11.4,1.4,2.2,2.2,14.0,1.4,1.4,136.6,10.58
Iiro Pakarinen,RW,pakarii01,0,608,25.0,39.0,3.0,3.6666666666666665,6.666666666666667,-2.3333333333333335,5.333333333333333,0.26666666666666666,3.0,0.0,0.0,0.3333333333333333,3.0,0.6666666666666666,0.0,47.0,7.966666666666666
Ondrej Palat,LW,palaton01,1,609,26.0,65.2,13.8,26.6,40.4,12.6,21.4,4.26,9.8,3.2,0.8,2.0,20.2,6.2,0.2,123.2,11.120000000000001
Kyle Palmieri,RW,palmiky01,1,611,26.0,72.6,26.4,23.4,49.8,-1.8,39.6,6.319999999999999,15.8,10.4,0.2,3.4,13.6,9.8,0.0,194.8,13.7
Artemi Panarin,LW,panarar01,1,612,26.0,78.2,29.6,53.4,83.0,19.8,24.4,9.940000000000001,22.2,7.4,0.0,5.8,40.0,13.4,0.0,205.2,14.5
Richard Panik,RW,panikri01,1,613,26.0,63.6,13.0,15.4,28.4,7.6,36.4,3.22,11.2,1.6,0.2,1.8,13.6,1.8,0.0,107.4,12.66
Cedric Paquette,C,paquece01,0,614,24.0,62.2,7.0,6.0,13.0,-1.4,58.8,0.6799999999999999,6.2,0.0,0.8,0.8,5.6,0.2,0.2,69.4,9.92
P.A. Parenteau,RW,parenpi01,1,617,32.5,72.0,16.5,18.0,34.5,-9.0,51.5,3.65,11.0,5.5,0.0,2.5,14.0,4.0,0.0,145.5,11.25
Zach Parise,LW,parisza01,1,618,33.0,64.8,22.4,22.8,45.2,-3.8,22.8,5.04,14.8,7.4,0.2,4.8,16.4,6.0,0.4,186.2,12.28
David Pastrnak,RW,pastrda01,1,619,21.0,68.8,34.0,36.4,70.4,10.2,32.6,9.379999999999999,22.0,12.0,0.0,5.4,24.0,12.4,0.0,226.0,14.9
Matthew Peca,C,pecama01,0,620,24.5,18.25,1.5,3.25,4.75,-3.75,1.5,0.12499999999999999,1.5,0.0,0.0,0.0,3.0,0.0,0.25,17.0,7.875
Nick Paul,LW,paulni01,0,621,22.0,22.4,2.6,3.0,5.6,-3.8,6.8,0.22000000000000003,2.6,0.0,0.0,0.4,2.8,0.2,0.0,35.2,5.64
Joe Pavelski,C,paveljo01,1,622,33.0,77.4,28.2,33.2,61.4,7.6,31.2,7.42,19.0,8.8,0.4,5.6,20.8,12.2,0.2,198.8,14.12
Brendan Perlini,LW,perlibr01,0,622,21.5,59.75,11.5,7.5,19.0,-10.25,21.5,1.575,9.0,2.5,0.0,0.75,5.0,2.5,0.0,96.5,10.625
Tanner Pearson,LW,pearsta01,1,623,25.0,78.0,18.6,19.8,38.4,1.6,22.0,4.2,15.4,2.6,0.6,3.4,15.6,3.8,0.4,163.0,11.4
Victor Olofsson,RW,olofsvi01,0,624,23.5,30.0,11.0,12.0,23.0,0.0,4.0,2.6,4.5,6.5,0.0,2.0,9.0,3.0,0.0,74.0,12.6
Mathieu Perreault,C,perrema01,1,628,30.0,67.4,12.2,21.8,34.0,-5.6,31.6,2.96,8.0,4.2,0.0,1.8,15.2,6.4,0.2,114.4,10.879999999999999
David Perron,LW,perroda01,1,629,29.0,70.2,18.8,32.0,50.8,0.6,52.8,5.36,13.8,4.8,0.2,3.6,20.0,12.0,0.0,140.2,13.7
Corey Perry,RW,perryco01,1,630,32.0,64.6,16.2,22.8,39.0,-3.6,62.4,4.220000000000001,11.4,4.8,0.0,2.2,14.4,8.4,0.0,146.8,10.28
Nic Petan,C,petanni01,0,632,22.0,25.8,1.2,4.2,5.4,-4.0,6.8,0.08,1.2,0.0,0.0,0.4,2.4,1.8,0.0,26.4,5.8
Tyler Pitlick,C,pitlity01,0,634,26.5,55.25,9.5,8.0,17.5,4.5,14.5,1.875,9.25,0.25,0.0,1.25,7.75,0.0,0.25,83.5,11.725
Brayden Point,C,pointbr01,1,636,21.5,73.75,29.0,36.5,65.5,19.25,19.25,7.825,18.75,9.5,0.75,6.25,27.75,8.25,0.5,167.75,17.175
Nolan Patrick,C,patrino01,1,636,19.5,72.5,13.0,17.5,30.5,-3.5,28.5,2.4000000000000004,10.0,3.0,0.0,2.5,15.5,2.0,0.0,121.0,10.75
Brandon Pirri,C,pirribr01,0,638,26.0,34.0,7.4,6.6,14.0,-1.2,13.8,1.4600000000000002,5.2,2.2,0.0,1.8,4.2,2.4,0.0,68.2,12.22
Tomas Plekanec,C,plekato01,0,639,34.5,60.0,7.75,19.5,27.25,3.75,26.25,2.325,6.25,1.0,0.5,1.25,15.5,4.0,0.0,120.0,7.825
Sergei Plotnikov,LW,plotnse01,0,640,25.0,45.0,0.0,3.0,3.0,-3.0,24.0,-0.6,0.0,0.0,0.0,0.0,3.0,0.0,0.0,41.0,0.0
Jason Pominville,RW,pominja01,1,643,34.5,77.0,14.0,23.0,37.0,-2.25,7.0,3.625,11.75,2.25,0.0,2.0,18.75,4.25,0.0,166.25,8.675
Chris Porter,LW,portech01,0,644,31.0,61.0,4.0,3.0,7.0,-6.0,6.0,0.1,4.0,0.0,0.0,0.0,3.0,0.0,0.0,45.0,8.9
Kevin Porter,C,porteke01,0,645,29.5,21.5,0.0,1.5,1.5,-1.5,0.0,-0.35,0.0,0.0,0.0,0.0,1.5,0.0,0.0,17.0,0.0
Benoit Pouliot,LW,poulibe01,0,648,30.0,65.33333333333333,11.666666666666666,11.333333333333334,23.0,-6.333333333333333,28.666666666666668,2.1,8.666666666666666,2.0,1.0,1.6666666666666667,10.0,1.3333333333333333,0.0,89.66666666666667,12.966666666666667
Jesse Puljujarvi,RW,puljuje01,0,649,19.0,46.333333333333336,5.666666666666667,6.666666666666667,12.333333333333334,-3.3333333333333335,13.333333333333334,0.7999999999999999,4.666666666666667,1.0,0.0,0.6666666666666666,6.333333333333333,0.3333333333333333,0.0,76.66666666666667,6.233333333333334
Shane Prince,C,princsh01,0,650,24.0,42.0,4.0,8.333333333333334,12.333333333333334,-2.3333333333333335,13.0,0.8333333333333334,3.6666666666666665,0.3333333333333333,0.0,1.0,7.666666666666667,0.6666666666666666,0.0,59.666666666666664,6.266666666666667
Tom Pyatt,C,pyattto01,0,653,30.0,66.66666666666667,5.333333333333333,10.333333333333334,15.666666666666666,-6.333333333333333,9.333333333333334,0.4333333333333333,5.0,0.0,0.3333333333333333,1.0,9.333333333333334,0.0,1.0,75.66666666666667,5.433333333333334
Brandon Prust,LW,prustbr01,0,653,31.0,35.0,1.0,6.0,7.0,-3.0,59.0,0.1,1.0,0.0,0.0,1.0,6.0,0.0,0.0,19.0,5.3
Nikolai Prokhorkin,LW,prokhni01,0,653,26.0,43.0,4.0,10.0,14.0,-6.0,6.0,0.8,4.0,0.0,0.0,1.0,7.0,3.0,0.0,63.0,6.3
Matt Puempel,LW,puempma01,0,654,24.333333333333332,24.666666666666668,3.0,1.3333333333333333,4.333333333333333,-5.333333333333333,7.333333333333333,0.13333333333333333,1.6666666666666667,1.3333333333333333,0.0,0.6666666666666666,1.3333333333333333,0.0,0.0,26.666666666666668,10.433333333333332
Teemu Pulkkinen,LW,pulkkte01,0,655,24.5,24.5,4.0,3.0,7.0,0.0,10.0,0.75,3.5,0.5,0.0,0.5,2.0,1.0,0.0,37.5,14.6
Teddy Purcell,LW,purcete01,0,657,30.5,44.0,7.0,15.5,22.5,-5.5,6.0,1.95,6.0,1.0,0.0,1.0,11.0,4.0,0.5,79.5,4.7
Alexander Radulov,RW,radulal01,1,658,31.5,72.0,22.25,35.75,58.0,11.0,58.5,6.7749999999999995,15.5,6.75,0.0,4.0,24.5,11.25,0.0,176.25,12.475
Elias Pettersson,C,petteel01,1,658,20.5,69.5,27.5,38.5,66.0,9.5,15.0,7.75,18.5,9.0,0.0,6.0,24.5,14.0,0.0,153.0,18.049999999999997
Alan Quine,C,quineal01,0,660,24.0,21.2,2.0,3.6,5.6,-1.0,4.4,0.33999999999999997,1.2,0.6,0.2,0.2,3.4,0.2,0.0,25.0,12.34
Michael Raffl,LW,rafflmi01,0,661,29.0,67.0,9.6,10.8,20.4,1.6,24.8,1.7399999999999998,8.8,0.4,0.4,2.6,10.4,0.4,0.0,84.4,11.459999999999999
Rickard Rakell,RW,rakelri01,1,662,24.0,70.8,24.0,25.6,49.6,-0.6,16.8,5.86,18.8,5.2,0.0,4.8,17.8,7.2,0.6,191.2,12.52
Tyler Randell,RW,randety01,0,664,24.0,27.0,6.0,0.0,6.0,-2.0,47.0,0.9,6.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,33.3
Mikko Rantanen,RW,rantami01,1,665,21.0,56.2,19.8,30.2,50.0,-4.2,25.2,5.36,11.8,8.0,0.0,2.8,19.8,10.4,0.0,124.0,13.040000000000001
Victor Rask,C,raskvi01,1,666,24.0,65.0,11.8,17.4,29.2,-2.6,13.2,2.84,9.2,2.6,0.0,2.6,11.6,5.6,0.2,113.0,10.3
Dennis Rasmussen,C,rasmude01,0,667,26.0,46.333333333333336,3.0,4.0,7.0,3.0,8.0,0.36666666666666664,3.0,0.0,0.0,0.3333333333333333,4.0,0.0,0.0,46.0,6.666666666666667
Ty Rattie,RW,rattity01,0,668,23.5,21.5,3.25,3.75,7.0,-0.5,2.5,0.65,3.25,0.0,0.0,0.5,3.5,0.25,0.0,35.5,11.35
Mason Raymond,LW,raymoma01,0,670,30.5,16.5,2.0,0.5,2.5,-2.5,4.0,0.05,2.0,0.0,0.0,0.0,0.5,0.0,0.0,28.0,3.75
Matt Read,RW,readma01,0,671,30.5,43.25,5.75,6.0,11.75,-1.5,9.75,0.9,4.5,1.0,0.25,1.0,4.75,1.25,0.0,62.0,8.4
Ryan Reaves,RW,reavery01,0,672,31.0,74.8,6.2,6.2,12.4,-2.6,77.4,0.7,5.6,0.6,0.0,1.0,6.2,0.0,0.0,57.4,10.78
Sam Reinhart,C,reinhsa01,1,677,22.0,78.2,21.8,29.0,50.8,-13.6,15.6,5.0600000000000005,14.6,7.2,0.0,2.8,21.2,7.8,0.0,171.0,12.86
Mike Ribeiro,C,ribeimi01,1,679,35.5,63.5,5.5,32.0,37.5,3.0,38.0,3.1999999999999997,3.5,2.0,0.0,0.0,23.0,9.0,0.0,57.0,9.85
Brad Richards,C,richabr01,1,680,35.0,68.0,10.0,18.0,28.0,4.0,8.0,2.8,6.0,4.0,0.0,1.0,8.0,10.0,0.0,164.0,6.1
Mike Richards,C,richami02,0,681,30.0,39.0,2.0,3.0,5.0,-2.0,8.0,-0.1,2.0,0.0,0.0,1.0,3.0,0.0,0.0,46.0,4.3
Brad Richardson,C,richabr02,0,682,32.0,59.8,8.8,9.8,18.6,-2.0,29.6,1.52,7.6,0.0,1.2,1.8,8.8,0.0,1.0,90.2,11.0
Tobias Rieder,C,riedeto01,0,683,25.0,72.4,9.2,14.2,23.4,-12.2,7.2,1.3199999999999998,7.6,1.2,0.4,0.4,11.0,2.6,0.6,125.4,6.68
Lukas Radil,C,radillu01,0,684,28.5,25.0,3.5,2.0,5.5,2.0,7.0,0.5,3.5,0.0,0.0,1.0,2.0,0.0,0.0,26.0,8.75
Kevin Rooney,C,rooneke01,0,685,24.5,23.75,2.5,2.25,4.75,0.25,9.75,0.35000000000000003,1.75,0.0,0.75,0.25,2.0,0.0,0.25,25.75,5.55
Zac Rinaldo,C,rinalza01,0,685,27.25,36.75,2.5,2.0,4.5,-3.0,45.25,0.07500000000000001,2.5,0.0,0.0,0.75,2.0,0.0,0.0,31.0,9.1
Jack Roslovic,C,rosloja01,0,686,21.5,45.0,6.5,10.25,16.75,1.5,4.5,1.45,5.0,1.5,0.0,0.25,9.5,0.75,0.0,57.5,8.925
Brett Ritchie,RW,ritchbr01,0,687,24.0,47.4,5.8,4.4,10.2,-0.2,33.0,0.86,5.0,0.8,0.0,1.0,3.8,0.6,0.0,78.0,5.7
Carter Rowney,RW,rowneca01,0,688,28.5,51.0,5.0,7.75,12.75,-1.5,8.5,0.8250000000000001,4.0,0.0,1.0,0.5,7.25,0.0,0.5,40.25,11.975
Nick Ritchie,LW,ritchni01,0,688,22.0,58.8,8.8,13.4,22.2,2.4,70.0,2.1,7.6,1.2,0.0,1.8,11.2,2.2,0.0,100.0,8.42
Evan Rodrigues,C,rodriev01,0,690,24.0,39.8,5.4,9.0,14.4,-6.0,11.4,0.9800000000000001,4.4,1.0,0.0,0.4,7.0,1.4,0.6,78.6,8.28
Antoine Roussel,LW,roussan01,0,691,28.0,63.8,9.2,14.2,23.4,3.6,105.0,2.18,9.0,0.2,0.0,2.2,13.0,1.0,0.2,83.4,11.12
Michael Rasmussen,C,rasmumi01,0,691,19.0,62.0,8.0,10.0,18.0,-8.0,29.0,1.0,4.0,4.0,0.0,0.0,10.0,0.0,0.0,74.0,10.8
Bryan Rust,RW,rustbr01,1,696,25.0,58.8,15.4,18.2,33.6,8.0,20.0,3.72,12.4,2.0,1.0,2.6,14.8,2.4,1.0,118.6,12.16
