Player,Pos,Id,label,Rk,Age,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%
Jason Smith,D,smithja01,0,671,20.0,41.0,0.0,5.0,5.0,7.0,43.0,1.8,0.0,0.0,0.0,0.0,5.0,0.0,0.0,47.0,0.0
Brad Werenka,D,werenbr01,0,680,23.5,26.5,2.5,7.5,10.0,2.0,23.0,1.7999999999999998,2.0,0.0,0.5,0.5,5.5,1.5,0.5,33.0,6.6
David Williams,D,willida01,0,690,25.0,50.666666666666664,3.0,17.0,20.0,-10.666666666666666,43.666666666666664,2.9333333333333336,1.3333333333333333,1.6666666666666667,0.0,0.3333333333333333,10.333333333333334,6.666666666666667,0.0,75.0,3.9333333333333336
Jason Woolley,D,woollja01,0,698,23.0,12.333333333333334,0.3333333333333333,1.3333333333333333,1.6666666666666667,2.0,4.666666666666667,0.7000000000000001,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,9.333333333333334,2.2333333333333334
Michal Sykora,D,sykormi01,0,703,20.0,22.0,1.0,4.0,5.0,-4.0,14.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,22.0,4.5
Dmitry Yushkevich,D,yushkdm01,1,703,21.5,78.5,5.0,26.0,31.0,2.0,78.5,4.4,4.0,1.0,0.0,1.5,23.0,2.0,1.0,145.5,3.45
Chris Tamer,D,tamerch01,0,705,23.0,12.0,0.0,0.0,0.0,3.0,9.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
Alexei Zhitnik,D,zhitnal01,1,711,20.5,79.5,12.0,38.0,50.0,-7.0,90.5,5.75,4.0,8.0,0.0,1.5,22.0,16.0,0.0,181.5,7.050000000000001
Doug Zmolek,D,zmoledo01,0,713,22.5,79.5,3.0,7.0,10.0,-29.0,181.0,1.7999999999999998,2.0,1.0,0.0,0.0,5.5,1.5,0.0,63.0,4.2
Sergei Zubov*,D,zubovse01,1,715,22.5,63.5,10.0,50.0,60.0,9.5,21.5,8.3,4.0,6.0,0.0,0.5,25.0,24.5,0.5,157.5,7.0
