Player,Pos,Id,label,Rk,Age,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%
Alexander Wennberg,C,wennbal01,0,852,20.0,68.0,4.0,16.0,20.0,-19.0,22.0,-0.1,3.0,1.0,0.0,0.0,13.0,3.0,0.0,85.0,4.7
Ryan White,C,whitery01,0,854,24.0,31.8,2.2,3.2,5.4,-1.0,49.2,0.25999999999999995,2.2,0.0,0.0,0.4,2.8,0.0,0.4,30.8,6.040000000000001
Todd White,C,whiteto02,0,855,35.0,18.0,1.0,1.0,2.0,-2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,9.1
Ray Whitney,LW,whitnra01,1,856,39.5,64.5,15.25,33.5,48.75,5.25,17.5,5.324999999999999,10.75,4.5,0.0,0.75,19.75,13.75,0.0,131.75,12.225
Jason Williams,C,willija01,0,861,30.5,17.5,1.5,2.0,3.5,-0.5,5.0,0.25,1.5,0.0,0.0,0.5,1.0,1.0,0.0,11.0,18.05
Justin Williams,RW,williju01,1,863,31.0,73.2,18.4,28.2,46.6,12.2,40.4,5.9,13.8,4.6,0.0,2.2,21.2,7.0,0.0,201.8,9.059999999999999
Colin Wilson,C,wilsoco01,1,866,23.0,66.6,13.8,18.8,32.6,6.6,17.0,3.7399999999999998,11.0,2.8,0.0,3.2,14.4,4.4,0.0,105.0,15.459999999999999
Tom Wilson,RW,wilsoto01,0,866,19.5,74.5,3.5,10.0,13.5,0.0,161.5,0.7,3.0,0.5,0.0,0.0,10.0,0.0,0.0,71.0,4.949999999999999
Kyle Wilson,C,wilsoky01,0,867,26.5,18.5,2.0,3.5,5.5,-2.0,6.0,0.4,2.0,0.0,0.0,0.0,3.5,0.0,0.0,20.0,5.25
Brad Winchester,LW,winchbr01,0,869,29.5,71.5,8.0,5.0,13.0,-11.5,101.0,0.7,6.5,1.5,0.0,0.5,4.5,0.5,0.0,81.0,9.7
Jesse Winchester,C,winchje01,0,870,28.333333333333332,52.0,5.0,8.0,13.0,-3.0,34.0,0.9,4.333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,8.0,0.0,0.0,90.0,5.3999999999999995
Tommy Wingels,C,wingeto01,0,871,24.0,46.4,7.8,11.4,19.2,-1.4,23.8,1.7600000000000002,6.2,0.8,0.8,1.6,8.6,2.6,0.2,92.4,6.140000000000001
Daniel Winnik,C,winnida01,1,872,27.0,73.4,8.0,18.4,26.4,5.8,30.6,1.94,6.6,0.4,1.0,1.2,16.8,0.6,1.0,131.6,6.34
Wojtek Wolski,LW,wolskwo01,0,875,25.0,43.666666666666664,6.666666666666667,12.0,18.666666666666668,0.6666666666666666,8.666666666666666,1.7333333333333334,6.333333333333333,0.3333333333333333,0.0,1.0,10.333333333333334,1.6666666666666667,0.0,78.0,8.366666666666667
James Wright,C,wrighja02,0,877,21.666666666666668,32.666666666666664,0.6666666666666666,1.6666666666666667,2.3333333333333335,-3.3333333333333335,15.333333333333334,-0.4000000000000001,0.6666666666666666,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,24.333333333333332,3.15
Brandon Yip,RW,yipbr01,0,879,26.5,35.5,4.5,4.75,9.25,-6.0,27.0,0.45,3.5,0.75,0.25,0.25,4.25,0.5,0.0,51.0,6.325
J.T. Wyman,RW,wymanja01,0,880,25.5,20.5,1.0,4.5,5.5,0.0,4.0,0.3,1.0,0.0,0.0,0.5,4.5,0.0,0.0,15.5,6.5
Travis Zajac,C,zajactr01,1,881,27.0,59.8,10.2,18.4,28.6,-2.8,21.4,2.6399999999999997,7.2,2.2,0.8,1.2,13.0,5.2,0.2,111.4,8.940000000000001
Henrik Zetterberg,LW,zettehe01,1,884,32.0,66.0,18.0,44.2,62.2,5.6,31.4,6.840000000000001,12.8,4.8,0.4,3.2,26.0,17.6,0.6,224.8,8.1
Vladimir Zharkov,RW,zharkvl01,0,885,23.5,21.0,1.0,1.0,2.0,0.5,1.0,0.09999999999999999,1.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,5.0
Nikolai Zherdev,RW,zherdni01,0,886,26.0,56.0,16.0,6.0,22.0,5.0,22.0,2.9,15.0,1.0,0.0,1.0,4.0,2.0,0.0,135.0,11.9
Mika Zibanejad,C,zibanmi01,0,889,19.5,50.0,10.75,14.25,25.0,-2.25,11.5,2.575,8.25,2.5,0.0,0.0,10.0,4.25,0.0,101.25,7.9
Dainius Zubrus,C,zubruda01,1,890,34.0,67.8,9.8,14.0,23.8,-3.0,37.4,2.04,8.2,1.0,0.6,1.2,11.8,1.0,1.2,87.8,10.459999999999999
Harry Zolnierczyk,LW,zolniha01,0,891,25.5,14.75,1.25,1.0,2.25,-3.0,20.75,0.025,1.25,0.0,0.0,0.0,1.0,0.0,0.0,16.5,5.7
Mats Zuccarello,LW,zuccama01,1,891,25.0,44.4,9.0,19.4,28.4,8.2,19.0,3.4,7.8,1.0,0.2,2.0,13.2,6.0,0.2,87.0,12.02
Jason Zucker,LW,zuckeja01,0,894,21.5,24.5,7.25,2.25,9.5,-1.25,7.5,1.275,6.5,0.5,0.25,1.0,2.0,0.25,0.0,52.0,9.675
