Player,Pos,Id,label,Rk,Age,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%
David Jones,RW,jonesda01,1,336,24.0,30.0,6.666666666666667,5.0,11.666666666666666,-4.0,6.0,1.1,5.0,1.0,0.6666666666666666,1.3333333333333333,3.6666666666666665,1.3333333333333333,0.0,41.0,16.0
Patrick Kaleta,RW,kaletpa01,1,338,21.5,38.25,4.25,3.5,7.75,1.75,60.0,0.75,3.75,0.0,0.5,1.0,3.5,0.0,0.0,32.75,9.625
Ryan Jones,LW,jonesry01,1,341,24.5,47.5,7.5,7.0,14.5,0.5,24.0,1.5,5.5,2.0,0.0,0.5,5.0,2.0,0.0,62.5,12.0
Niko Kapanen,C,kapanni01,1,344,28.0,79.66666666666667,10.0,18.333333333333332,28.333333333333332,-11.333333333333334,32.666666666666664,1.6333333333333335,5.333333333333333,4.0,0.6666666666666666,3.3333333333333335,10.666666666666666,7.666666666666667,0.0,87.0,11.266666666666666
Sami Kapanen,RW,kapansa01,1,345,33.0,69.66666666666667,9.333333333333334,13.0,22.333333333333332,-14.0,16.666666666666668,0.6666666666666666,5.666666666666667,1.3333333333333333,2.3333333333333335,1.3333333333333333,9.333333333333334,3.0,0.6666666666666666,109.33333333333333,8.299999999999999
Andreas Karlsson,C,karlsan01,1,345,31.5,55.5,2.5,4.0,6.5,-5.5,11.0,-0.15,2.5,0.0,0.0,1.0,3.5,0.5,0.0,28.0,9.25
Patrick Kane,RW,kanepa01,0,345,20.0,81.33333333333333,25.333333333333332,51.333333333333336,76.66666666666667,3.0,38.0,8.133333333333335,15.666666666666666,9.666666666666666,0.0,4.666666666666667,30.0,21.0,0.3333333333333333,235.33333333333334,10.766666666666666
Paul Kariya*,LW,kariypa01,0,346,33.0,66.4,18.2,38.6,56.8,-3.2,32.8,5.4399999999999995,12.8,5.4,0.0,1.6,21.4,17.2,0.0,188.8,9.040000000000001
Phil Kessel,RW,kesseph01,0,351,20.5,73.0,24.0,21.25,45.25,-0.75,19.25,5.175,18.5,5.5,0.0,3.5,16.0,5.25,0.0,228.0,10.25
Chris Kelly,C,kellych01,0,352,27.0,80.4,12.6,18.0,30.6,7.0,44.4,2.56,11.4,0.4,0.8,1.4,14.8,0.6,2.6,119.4,10.58
Ryan Kesler,C,keslery01,0,353,23.0,74.8,17.6,24.4,42.0,2.4,72.6,4.0200000000000005,11.2,5.4,1.0,2.2,18.0,5.4,1.0,155.4,10.66
D.J. King,LW,kingdj01,1,353,23.5,25.25,1.0,1.25,2.25,-2.75,46.25,-0.024999999999999994,1.0,0.0,0.0,0.25,1.25,0.0,0.0,13.25,5.533333333333334
Martins Karsums,RW,karsuma01,1,354,22.0,24.0,1.0,5.0,6.0,-8.0,6.0,-0.1,1.0,0.0,0.0,0.0,4.0,1.0,0.0,28.0,3.6
Tyler Kennedy,C,kennety01,1,355,22.0,62.0,12.666666666666666,13.666666666666666,26.333333333333332,9.0,32.0,2.966666666666667,12.0,0.6666666666666666,0.0,3.6666666666666665,12.0,1.6666666666666667,0.0,150.0,8.6
Chad Kilger,LW,kilgech01,1,355,30.0,71.33333333333333,13.666666666666666,10.666666666666666,24.333333333333332,-3.3333333333333335,46.333333333333336,1.9333333333333333,12.666666666666666,0.3333333333333333,0.6666666666666666,1.3333333333333333,10.333333333333334,0.0,0.3333333333333333,106.0,13.299999999999999
Tim Kennedy,LW,kenneti01,1,358,22.5,39.5,5.0,8.0,13.0,-1.5,25.0,1.0,4.5,0.5,0.0,1.5,7.5,0.5,0.0,49.5,5.1
Jakub Klepis,C,klepija01,1,359,21.5,33.0,2.0,5.0,7.0,-6.5,18.0,0.1,2.0,0.0,0.0,0.0,3.0,2.0,0.0,32.0,5.85
Mike Knuble,RW,knublmi01,0,362,35.0,75.8,28.6,26.2,54.8,10.4,65.8,6.459999999999999,17.0,11.0,0.6,4.2,16.2,9.8,0.2,175.6,16.380000000000003
Chuck Kobasew,RW,kobasch01,0,364,25.0,63.4,15.4,13.8,29.2,-1.8,45.8,3.0,9.6,5.2,0.6,2.6,10.6,3.2,0.0,116.6,12.680000000000001
Mikko Koivu,C,koivumi01,0,365,24.0,72.4,15.8,35.2,51.0,2.0,51.2,5.08,9.0,5.4,1.4,1.8,20.8,13.6,0.8,176.8,8.72
Saku Koivu,C,koivusa01,0,366,33.0,73.2,18.0,41.0,59.0,-1.2,63.4,5.720000000000001,10.8,6.8,0.4,4.4,20.2,19.2,1.6,137.8,13.12
Krys Kolanos,C,kolankr01,1,367,25.5,18.0,2.5,2.0,4.5,2.0,10.0,0.55,1.5,1.0,0.0,0.0,1.5,0.5,0.0,26.0,9.55
Evander Kane,C,kaneev01,1,367,18.0,66.0,14.0,12.0,26.0,2.0,62.0,2.6,13.0,0.0,1.0,3.0,12.0,0.0,0.0,127.0,11.0
Anze Kopitar,C,kopitan01,0,368,20.5,79.5,28.25,43.0,71.25,-9.5,23.5,7.425000000000001,16.75,10.0,1.5,2.25,21.5,21.0,0.5,221.75,12.725
Juraj Kolnik,RW,kolniju01,1,368,25.5,70.5,13.0,17.0,30.0,1.5,29.0,2.55,10.5,2.0,0.5,2.0,15.5,1.5,0.0,129.0,10.0
Konstantin Koltsov,LW,koltsko01,1,369,24.0,60.0,3.0,6.0,9.0,-10.0,20.0,-0.7,2.0,0.0,1.0,0.0,4.0,1.0,1.0,72.0,4.2
Zenon Konopka,C,konopze01,1,372,27.0,22.6,1.2,1.4,2.6,-3.6,75.4,-0.039999999999999994,0.8,0.4,0.0,0.2,0.8,0.6,0.0,14.2,5.42
Steve Konowalchuk,LW,konowst01,1,373,33.0,21.0,6.0,9.0,15.0,5.0,14.0,1.6,3.0,1.0,2.0,0.0,6.0,2.0,1.0,39.0,15.4
Tomas Kopecky,RW,kopecto01,1,374,25.0,51.4,4.4,6.2,10.6,-1.2,28.2,0.6,3.8,0.4,0.2,1.0,5.6,0.6,0.0,64.0,5.08
Andrei Kostitsyn,LW,kostian01,1,375,22.0,49.0,13.4,14.8,28.2,2.6,23.8,3.3200000000000003,8.6,4.8,0.0,1.8,11.4,3.4,0.0,101.6,13.219999999999999
Tom Kostopoulos,RW,kostoto01,1,376,29.0,75.8,7.6,12.4,20.0,-2.0,99.6,1.08,6.4,0.0,1.2,0.4,11.6,0.0,0.8,97.2,8.02
David Krejci,C,krejcda01,0,377,21.5,55.75,11.25,26.75,38.0,9.75,18.5,4.050000000000001,7.5,3.0,0.75,2.25,17.75,7.75,1.25,94.25,8.55
Ales Kotalik,RW,kotalal01,0,377,29.0,74.6,19.0,23.6,42.6,-7.0,53.4,3.9800000000000004,11.2,7.8,0.0,3.0,11.2,12.4,0.0,202.0,9.32
Sergei Kostitsyn,LW,kostise01,1,378,21.0,51.666666666666664,8.0,14.666666666666666,22.666666666666668,3.3333333333333335,41.0,2.1666666666666665,5.0,2.6666666666666665,0.3333333333333333,1.0,12.333333333333334,2.3333333333333335,0.0,60.666666666666664,13.700000000000001
Kamil Kreps,C,krepska01,1,378,23.5,58.0,4.5,10.5,15.0,1.0,17.75,0.7999999999999999,3.75,0.5,0.25,1.0,9.5,0.75,0.25,69.75,6.075
Ilya Kovalchuk,LW,kovalil01,0,378,24.0,78.8,46.0,41.4,87.4,-4.4,57.8,10.7,28.6,17.0,0.4,5.6,21.8,19.2,0.4,301.4,15.34
Lauri Korpikoski,LW,korpila01,1,378,22.5,69.5,5.5,7.0,12.5,-10.0,15.0,0.25,5.5,0.0,0.0,1.0,7.0,0.0,0.0,65.5,8.45
Jason Krog,C,krogja01,1,379,32.0,13.5,2.0,1.5,3.5,2.5,6.0,0.35,1.5,0.5,0.0,0.5,1.5,0.0,0.0,13.5,16.8
Alex Kovalev,RW,kovalal01,0,379,34.0,75.8,24.0,38.0,62.0,-3.0,70.4,6.459999999999999,14.0,9.8,0.2,4.8,17.4,19.8,0.8,201.4,11.76
Viktor Kozlov,C,kozlovi01,0,380,31.5,74.5,16.5,26.25,42.75,7.75,19.5,4.3,13.75,2.75,0.0,1.75,17.5,8.5,0.25,164.75,10.2
Vyacheslav Kozlov,LW,kozlovy01,0,381,35.0,76.4,20.8,38.0,58.8,-3.2,34.4,5.64,13.6,7.2,0.0,3.4,18.6,18.8,0.6,167.0,12.059999999999999
Chris Kunitz,LW,kunitch01,0,387,28.0,72.8,20.2,27.0,47.2,12.4,68.4,5.4399999999999995,13.4,6.2,0.6,3.2,20.4,6.2,0.4,166.8,12.040000000000001
Oleg Kvasha,LW,kvashol01,0,388,27.0,64.0,13.0,19.0,32.0,3.0,38.0,2.9,12.0,1.0,0.0,1.0,14.0,3.0,2.0,136.0,9.6
Antti Laaksonen,LW,laaksan01,1,390,32.5,61.0,9.5,9.5,19.0,-2.5,28.0,1.0999999999999999,8.0,0.0,1.5,2.0,9.0,0.0,0.5,92.0,9.15
Dan LaCouture,LW,lacouda01,1,391,29.333333333333332,24.0,1.3333333333333333,0.6666666666666666,2.0,-2.3333333333333335,23.333333333333332,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,13.666666666666666,27.7
Andrew Ladd,LW,laddan01,1,392,22.0,64.2,12.6,17.2,29.8,8.4,36.0,3.2399999999999998,11.4,1.2,0.0,1.4,15.4,1.6,0.2,125.2,10.8
Brooks Laich,C,laichbr01,0,393,24.0,77.6,16.8,20.8,37.6,0.2,31.0,3.4799999999999995,9.0,6.4,1.4,2.4,14.4,5.8,0.6,153.2,10.7
Robert Lang,C,langro01,0,395,37.0,68.6,17.4,29.8,47.2,8.0,50.4,5.0200000000000005,10.8,6.4,0.2,2.8,18.6,11.0,0.2,138.8,12.76
Nikolai Kulemin,LW,kulemni01,0,396,22.5,75.5,15.5,18.0,33.5,-4.0,17.0,2.8,14.0,1.0,0.5,2.0,13.5,4.5,0.0,137.0,11.3
Darren Langdon,LW,langdda01,1,396,35.0,14.0,0.0,1.0,1.0,-3.0,22.0,-0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
Jamie Langenbrunner,RW,langeja01,0,397,32.0,77.6,20.6,36.2,56.8,4.0,53.6,5.9,11.8,7.4,1.4,4.2,23.2,12.4,0.6,219.0,9.379999999999999
Quintin Laing,LW,laingqu01,1,397,29.0,25.333333333333332,1.0,2.3333333333333335,3.3333333333333335,2.3333333333333335,10.333333333333334,0.0,1.0,0.0,0.0,0.3333333333333333,2.3333333333333335,0.0,0.0,29.333333333333332,2.466666666666667
Josh Langfeld,RW,langfjo01,1,398,29.0,30.666666666666668,0.6666666666666666,4.0,4.666666666666667,0.0,12.666666666666666,0.06666666666666667,0.3333333333333333,0.0,0.3333333333333333,0.0,4.0,0.0,0.0,42.333333333333336,0.7999999999999999
Daymond Langkow,C,langkda01,0,399,31.0,77.6,24.6,32.8,57.4,8.8,31.8,6.42,16.0,8.0,0.6,4.4,18.6,12.8,1.4,181.2,13.4
Ian Laperriere,C,laperia01,1,400,34.0,77.8,8.6,17.8,26.4,0.4,142.8,1.64,8.2,0.2,0.2,0.8,17.0,0.0,0.8,86.6,9.14
Maxim Lapierre,C,lapiema01,1,401,22.0,51.0,7.0,7.4,14.4,-1.6,44.2,1.08,6.2,0.2,0.6,1.0,7.2,0.0,0.2,83.2,8.4
Martin Lapointe,RW,lapoima01,1,402,33.0,78.0,11.0,11.666666666666666,22.666666666666668,-16.333333333333332,91.33333333333333,1.0,6.666666666666667,4.0,0.3333333333333333,1.6666666666666667,9.666666666666666,2.0,0.0,100.0,10.866666666666667
Georges Laraque,RW,laraqge01,1,403,31.0,55.4,2.4,8.4,10.8,-2.6,74.6,0.5,2.2,0.2,0.0,0.4,8.0,0.4,0.0,28.0,15.84
Guillaume Latendresse,RW,latengu01,0,403,20.5,71.75,18.25,12.25,30.5,-5.25,37.25,3.4,14.5,3.75,0.0,3.0,9.5,2.75,0.0,128.5,13.975
Chad Larose,RW,larosch01,1,404,25.0,64.8,9.6,13.0,22.6,3.0,30.0,2.0,8.4,0.0,1.2,1.4,11.0,1.0,1.0,116.4,7.3
Brad Larsen,LW,larsebr01,1,405,29.0,65.33333333333333,5.0,5.666666666666667,10.666666666666666,-10.333333333333334,24.0,-0.16666666666666666,3.3333333333333335,0.0,1.6666666666666667,0.3333333333333333,5.333333333333333,0.0,0.3333333333333333,48.0,9.666666666666666
Patrick Leahy,RW,leahypa01,1,407,26.5,22.0,2.0,2.0,4.0,-1.0,9.5,0.2,2.0,0.0,0.0,0.0,2.0,0.0,0.0,23.0,8.7
Vincent Lecavalier,C,lecavvi01,0,409,27.0,80.4,36.0,46.4,82.4,-8.0,68.0,9.120000000000001,23.4,10.8,1.8,6.0,26.2,18.4,1.8,310.4,11.459999999999999
John LeClair,LW,leclajo01,1,410,36.5,47.0,12.0,17.0,29.0,-13.0,36.5,2.2,7.0,4.5,0.5,0.0,7.5,9.5,0.0,81.0,11.850000000000001
Mike Leclerc,LW,leclemi01,1,411,29.0,50.0,10.0,16.0,26.0,0.0,37.0,2.4,6.0,4.0,0.0,0.0,13.0,3.0,0.0,65.0,15.4
David Legwand,C,legwada01,0,414,27.0,68.4,16.0,26.6,42.6,2.8,34.4,4.0,13.4,1.6,1.0,3.4,18.6,7.2,0.8,146.4,10.620000000000001
Jere Lehtinen,RW,lehtije01,0,416,34.0,61.4,17.2,17.4,34.6,3.2,15.2,3.5799999999999996,9.2,7.4,0.6,2.6,10.8,6.2,0.4,146.8,10.540000000000001
Mario Lemieux*,C,lemiema01,1,417,40.0,26.0,7.0,15.0,22.0,-16.0,16.0,1.2,4.0,3.0,0.0,0.0,3.0,12.0,0.0,77.0,9.1
Ville Leino,LW,leinovi01,1,420,25.5,34.0,5.5,4.5,10.0,-1.5,8.0,0.8,5.0,0.5,0.0,1.5,4.0,0.5,0.0,47.0,18.599999999999998
Claude Lemieux,RW,lemiecl01,1,421,43.0,18.0,0.0,1.0,1.0,-5.0,21.0,-0.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0
Trevor Letowski,RW,letowtr01,1,421,29.0,72.33333333333333,7.0,11.0,18.0,-6.666666666666667,28.0,0.6666666666666666,6.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,8.666666666666666,1.0,1.3333333333333333,90.33333333333333,7.900000000000001
Enver Lisin,RW,lisinen01,1,423,21.5,33.75,6.0,4.5,10.5,-9.25,16.0,0.65,5.25,0.75,0.0,0.5,3.75,0.75,0.0,64.5,9.175
Pierre-Luc Letourneau-Leblond,RW,letoupi01,1,425,23.5,17.5,0.0,1.5,1.5,-0.5,35.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,6.0,0.0
Trevor Linden,C,lindetr01,1,426,36.0,73.66666666666667,8.666666666666666,9.0,17.666666666666668,-1.0,21.333333333333332,1.2333333333333334,5.666666666666667,2.0,1.0,0.6666666666666666,8.0,0.6666666666666666,0.3333333333333333,64.0,13.766666666666666
Eric Lindros*,RW,lindrer01,1,427,32.5,41.0,8.0,16.0,24.0,-2.0,56.5,2.1,5.5,2.5,0.0,1.0,10.5,5.5,0.0,77.0,11.950000000000001
Joakim Lindstrom,C,lindsjo01,1,428,23.5,20.25,3.25,3.75,7.0,-2.25,11.5,0.6,2.0,1.25,0.0,0.75,1.75,2.0,0.0,28.75,8.7
Bryan Little,C,littlbr01,0,428,21.0,68.66666666666667,16.666666666666668,17.0,33.666666666666664,-4.333333333333333,20.666666666666668,3.0666666666666664,11.0,5.666666666666667,0.0,2.0,13.333333333333334,3.6666666666666665,0.0,137.66666666666666,11.266666666666666
Joel Lundqvist,C,lundqjo01,1,429,25.0,44.666666666666664,2.3333333333333335,6.333333333333333,8.666666666666666,-5.666666666666667,18.666666666666668,0.1333333333333333,2.3333333333333335,0.0,0.0,0.3333333333333333,6.0,0.3333333333333333,0.0,38.666666666666664,5.8999999999999995
Matthew Lombardi,C,lombama01,0,429,25.0,73.0,14.6,26.8,41.4,4.8,48.6,3.9,10.2,2.6,1.8,3.0,19.4,7.0,0.4,156.0,9.24
Jamie Lundmark,C,lundmja01,1,432,27.0,46.0,7.5,10.0,17.5,-4.5,38.75,1.325,6.75,0.75,0.0,0.5,6.0,4.0,0.0,65.25,11.75
Clarke MacArthur,LW,macarcl01,1,432,22.5,52.0,11.0,11.0,22.0,-3.25,32.25,2.05,8.5,2.25,0.25,1.0,8.75,2.25,0.0,76.0,15.65
Milan Lucic,LW,lucicmi01,1,432,20.0,66.33333333333333,11.333333333333334,18.333333333333332,29.666666666666668,2.6666666666666665,89.66666666666667,2.8666666666666667,10.333333333333334,1.0,0.0,3.0,15.333333333333334,3.0,0.0,85.66666666666667,13.033333333333333
Joffrey Lupul,C,lupuljo01,0,433,24.0,64.0,19.8,18.4,38.2,-7.2,40.8,4.0,13.4,6.0,0.4,2.0,10.6,7.6,0.2,180.8,11.66
Craig MacDonald,C,macdocr01,1,435,29.5,30.75,2.25,3.5,5.75,-1.5,9.5,0.22499999999999998,1.75,0.25,0.25,0.25,3.5,0.0,0.0,36.75,10.05
John Madden,C,maddejo01,0,438,34.0,78.2,13.0,18.4,31.4,-4.4,22.8,2.1399999999999997,11.4,0.6,1.0,1.2,16.4,0.8,1.2,158.2,8.0
Adam Mair,C,mairad01,1,439,28.0,67.6,4.6,9.0,13.6,-0.6,81.8,0.74,4.6,0.0,0.0,0.6,8.8,0.2,0.0,63.4,7.1
Evgeni Malkin,C,malkiev01,0,442,21.5,77.25,35.75,59.5,95.25,7.25,84.5,11.1,19.75,15.0,1.0,5.5,37.0,22.25,0.25,268.0,13.350000000000001
Manny Malhotra,C,malhoma01,1,443,27.0,71.8,11.0,19.6,30.6,3.2,44.0,2.5,9.4,1.4,0.2,2.4,16.0,3.2,0.4,110.0,10.0
Ryan Malone,LW,malonry01,0,445,28.0,71.4,22.4,21.2,43.6,-1.6,80.6,4.42,13.6,7.2,1.6,3.4,14.6,5.6,1.0,146.6,15.48
Kirk Maltby,LW,maltbki01,1,446,35.0,71.0,5.2,4.6,9.8,-6.8,44.4,-0.24000000000000005,4.8,0.0,0.4,0.4,4.4,0.0,0.2,79.8,7.220000000000001
Todd Marchant,C,marchto01,1,448,34.0,72.0,8.0,14.6,22.6,-2.4,44.8,1.1,6.4,0.0,1.6,0.6,12.6,1.4,0.6,104.8,7.859999999999999
Steve MacIntyre,LW,macinst01,1,448,28.5,22.0,1.0,0.5,1.5,-2.5,32.0,0.05,1.0,0.0,0.0,0.5,0.5,0.0,0.0,4.5,16.65
Patrick Marleau,C,marlepa01,0,453,28.0,79.0,33.4,39.8,73.2,3.0,26.4,8.6,18.6,12.8,2.0,6.2,22.2,17.2,0.4,230.0,14.48
Grant Marshall,RW,marshgr01,1,454,32.0,76.0,8.0,17.0,25.0,-18.0,70.0,1.0,4.0,4.0,0.0,3.0,14.0,3.0,0.0,89.0,9.0
Shawn Matthias,C,matthsh01,1,455,20.0,25.0,3.0,3.6666666666666665,6.666666666666667,-2.6666666666666665,4.666666666666667,0.4666666666666666,2.6666666666666665,0.3333333333333333,0.0,0.6666666666666666,3.6666666666666665,0.0,0.0,27.666666666666668,16.8
Brad May,LW,maybr01,1,460,36.0,47.4,1.4,3.0,4.4,-3.6,62.2,-0.2,1.4,0.0,0.0,0.4,3.0,0.0,0.0,33.8,3.4800000000000004
Jamal Mayers,RW,mayerja01,1,461,33.0,73.8,9.0,12.0,21.0,-14.0,104.4,0.86,8.0,0.0,1.0,1.2,11.2,0.2,0.6,108.0,8.24
Dean McAmmond,LW,mcammde01,1,462,34.0,70.2,10.2,14.0,24.2,-1.4,27.2,1.9599999999999997,7.8,1.0,1.4,1.2,11.0,2.4,0.6,83.0,12.059999999999999
Darren McCarty,RW,mccarda02,1,465,34.5,28.75,2.0,1.75,3.75,-1.0,50.5,0.125,1.75,0.25,0.0,0.0,1.5,0.25,0.0,22.75,6.775
Alyn McCauley,C,mccaual01,1,466,28.5,43.0,6.5,7.0,13.5,-1.5,16.0,0.85,3.5,2.0,1.0,1.5,5.0,0.5,1.5,54.5,18.2
Jay McClement,C,mccleja01,1,467,24.0,78.6,9.2,18.8,28.0,-9.4,32.4,1.58,8.4,0.2,0.6,2.0,16.0,2.0,0.8,107.2,8.540000000000001
Cody McCormick,C,mccorco01,1,468,23.5,36.5,1.75,4.5,6.25,0.5,44.25,0.275,1.75,0.0,0.0,0.5,4.25,0.0,0.25,40.0,3.8000000000000003
Andy McDonald,C,mcdonan01,0,469,30.0,74.2,23.6,39.6,63.2,-0.6,36.4,6.779999999999999,16.2,7.2,0.2,3.0,20.8,18.6,0.2,196.4,11.940000000000001
Cody McLeod,LW,mcleoco01,1,470,24.0,67.33333333333333,8.666666666666666,7.0,15.666666666666666,-10.0,140.0,0.7999999999999999,8.666666666666666,0.0,0.0,1.3333333333333333,6.666666666666667,0.0,0.3333333333333333,98.33333333333333,8.466666666666667
Shawn McEachern,LW,mceacsh01,1,470,36.0,28.0,2.0,6.0,8.0,-12.0,22.0,-0.2,1.0,1.0,0.0,0.0,6.0,0.0,0.0,40.0,5.0
Brian McGrattan,RW,mcgrabr01,1,472,26.0,36.4,0.6,2.2,2.8,0.0,79.0,0.1,0.6,0.0,0.0,0.0,2.2,0.0,0.0,18.0,2.1799999999999997
Eric Meloche,RW,melocer01,1,473,30.0,13.0,1.0,2.0,3.0,-6.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,12.0,8.3
Brad Marchand,C,marchbr03,1,474,21.0,20.0,0.0,1.0,1.0,-3.0,20.0,-0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,0.0
Brett McLean,C,mcleabr01,1,475,28.5,76.75,11.25,21.5,32.75,-4.0,37.5,2.5,10.0,1.0,0.25,1.5,16.0,5.5,0.0,125.75,8.775
Glen Metropolit,C,metrogl01,1,476,33.5,76.0,11.75,16.25,28.0,0.0,30.5,2.375,7.5,4.25,0.0,2.0,13.75,2.0,0.5,115.25,10.1
Scott Mellanby,RW,mellasc01,0,477,39.5,70.0,12.0,23.0,35.0,-2.0,59.0,2.8499999999999996,8.0,4.0,0.0,2.5,15.0,8.0,0.0,101.5,11.85
Jamie McGinn,LW,mcginja01,1,477,20.5,47.0,7.0,2.5,9.5,-4.5,20.0,0.75,6.5,0.5,0.0,1.5,2.5,0.0,0.0,51.5,14.0
Milan Michálek,RW,michami01,0,481,23.0,76.2,22.4,27.0,49.4,7.2,39.6,5.66,15.0,6.8,0.6,5.6,16.4,10.0,0.6,185.0,12.18
Drew Miller,LW,milledr01,1,482,24.0,44.333333333333336,5.333333333333333,6.0,11.333333333333334,0.3333333333333333,11.666666666666666,0.8666666666666667,4.666666666666667,0.3333333333333333,0.3333333333333333,1.0,4.666666666666667,1.0,0.3333333333333333,59.333333333333336,8.433333333333332
Antti Miettinen,RW,miettan01,0,483,27.0,76.6,14.4,20.8,35.2,-0.8,38.8,3.38,9.2,4.8,0.4,2.4,15.0,5.4,0.4,149.0,9.72
Chris Minard,LW,minarch01,1,483,27.0,13.333333333333334,0.6666666666666666,1.3333333333333333,2.0,-1.3333333333333333,4.666666666666667,0.06666666666666667,0.6666666666666666,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,15.333333333333334,4.7
Torrey Mitchell,C,mitchto01,1,484,24.0,69.0,6.0,9.5,15.5,1.5,38.5,0.95,4.5,0.5,1.0,0.0,9.0,0.0,0.5,84.5,6.25
Norm Milley,RW,milleno01,1,485,25.0,14.0,2.0,1.0,3.0,-2.0,4.0,0.2,1.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,16.7
Mike Modano*,C,modanmi01,0,488,37.0,71.6,19.8,30.8,50.6,0.4,41.6,5.08,12.8,6.6,0.4,4.2,16.2,14.0,0.6,172.0,11.78
Fredrik Modin,LW,modinfr01,1,489,33.0,54.6,14.6,14.2,28.8,-0.6,36.0,2.7600000000000002,9.6,4.8,0.2,2.2,10.2,3.6,0.4,132.4,10.82
Travis Moen,LW,moentr01,1,491,25.0,72.2,6.6,7.2,13.8,-7.4,80.4,0.040000000000000015,5.2,0.2,1.2,0.6,6.8,0.2,0.2,91.6,8.14
Alexander Mogilny,RW,mogilal01,1,492,36.0,34.0,12.0,13.0,25.0,-7.0,6.0,2.5,5.0,7.0,0.0,3.0,10.0,3.0,0.0,93.0,12.9
Dominic Moore,C,mooredo01,1,495,27.0,73.8,9.0,16.0,25.0,-0.2,48.6,1.6199999999999999,6.6,1.8,0.6,0.6,14.6,1.4,0.0,126.8,7.0
Ethan Moreau,LW,moreaet01,1,497,32.0,51.8,8.0,8.2,16.2,-4.0,66.6,0.96,5.8,0.6,1.6,1.6,6.6,0.8,0.8,105.0,7.459999999999999
John Mitchell,C,mitchjo01,1,498,24.5,68.0,9.0,17.0,26.0,-11.5,32.0,1.25,7.5,1.5,0.0,0.5,12.5,3.0,1.5,94.0,9.45
Frazer McLaren,LW,mclarfr01,1,499,22.0,23.0,1.0,5.0,6.0,6.0,54.0,0.7,1.0,0.0,0.0,0.0,5.0,0.0,0.0,13.0,7.7
Brendan Morrison,C,morribr01,0,500,32.0,71.6,15.2,25.8,41.0,2.6,46.8,3.72,10.2,4.6,0.4,3.6,16.4,9.4,0.0,113.0,13.819999999999999
Dave Moss,LW,mossda01,1,501,26.5,56.75,10.5,10.75,21.25,-3.25,16.0,1.875,7.0,3.5,0.0,1.75,9.25,1.25,0.25,114.25,9.325
Matt Moulson,LW,moulsma01,1,502,25.0,37.0,12.0,7.333333333333333,19.333333333333332,-1.0,7.333333333333333,2.3000000000000003,9.333333333333334,2.6666666666666665,0.0,2.0,5.0,2.3333333333333335,0.0,83.0,15.133333333333333
Brenden Morrow,LW,morrobr01,0,502,29.0,59.4,19.2,27.0,46.2,8.8,87.8,5.220000000000001,10.6,7.8,0.8,3.2,18.2,8.4,0.4,132.2,13.919999999999998
Peter Mueller,C,muellpe01,0,504,20.0,74.0,16.0,26.333333333333332,42.333333333333336,-7.0,24.0,4.0,10.666666666666666,5.333333333333333,0.0,3.0,17.0,9.333333333333334,0.0,154.33333333333334,10.266666666666667
Oscar Moller,C,molleos01,1,504,20.5,37.0,5.5,5.5,11.0,-4.5,10.0,0.95,2.5,3.0,0.0,0.0,3.0,2.5,0.0,61.5,9.05
Mark Mowers,RW,mowerma01,1,504,32.0,47.0,3.3333333333333335,7.666666666666667,11.0,1.0,16.666666666666668,0.6333333333333334,3.0,0.0,0.3333333333333333,0.0,7.333333333333333,0.3333333333333333,0.0,43.666666666666664,10.4
Matt Murley,LW,murlema01,1,506,27.0,22.0,0.5,3.0,3.5,-4.0,12.0,-0.25,0.5,0.0,0.0,0.0,2.5,0.0,0.5,25.5,1.05
Andrew Murray,C,murraan01,1,507,27.0,50.666666666666664,6.333333333333333,3.0,9.333333333333334,-4.0,9.333333333333334,0.5666666666666668,6.0,0.3333333333333333,0.0,1.0,2.3333333333333335,0.0,0.6666666666666666,69.0,9.700000000000001
Marty Murray,C,murrama01,1,508,31.0,19.0,0.0,2.0,2.0,-5.0,4.0,-0.3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0
Garth Murray,C,murraga01,1,508,24.5,24.0,1.75,0.5,2.25,-3.5,26.75,-0.1,1.75,0.0,0.0,0.25,0.5,0.0,0.0,17.0,6.775
Glen Murray,RW,murragl01,0,509,34.0,62.0,23.0,19.666666666666668,42.666666666666664,-8.0,48.666666666666664,4.3999999999999995,14.333333333333334,8.333333333333334,0.3333333333333333,3.0,11.333333333333334,7.666666666666667,0.6666666666666666,184.66666666666666,12.333333333333334
